job_id,title,company,Programming Languages,Required Software / Tools,Language Requirements,Experience Level,Work Arrangement,Job Type,source,last_seen,active,Location,url,Education,Salary,first_seen
5200249,"Senior Java Application Engineer (Java 21, PostgreSQL, Microservice arch, RabbitMQ/Azure Service Bus, GraphQL)",SourceFirst International s.r.o.,Java,"RabbitMQ, Azure Service Bus, GraphQL, Spring framework, Spring Boot, PostgreSQL",,,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/sourcefirst-international/O5200249?search_id=a2c1299f-09d6-4228-b5bb-1d018fb4841e,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree), Postgraduate (Doctorate)",3800 EUR gross/month,2025-12-17
5200247,Senior/Expert/Lead Angular Developer,SourceFirst International s.r.o.,Angular 2+,,,3-5 years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/sourcefirst-international/O5200247?search_id=a2c1299f-09d6-4228-b5bb-1d018fb4841e,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree)",3800 EUR gross/month,2025-12-17
5200236,Azure Databricks Administrator,"Zurich Insurance Company Ltd, organizačná zložka","Python, SQL","Azure Databricks, Azure Kubernetes Services, Azure NetApp Files, Azure SQL Managed Instances, Azure DevOps",English: B2,7+ years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/zurich-insurance-company-ltd-organizacna-zlozka/O5200236?search_id=a2c1299f-09d6-4228-b5bb-1d018fb4841e,Bachelor's degree,4300 EUR gross/month,2025-12-17
5200220,IT Analytik Senior - CBS pre účty a platobné služby,"Tatra banka, a.s.","Java, Thought Machine Vault","XML, SOAP, SQL, MQ, Rest API, JSON",English: B2,3-5 years,Full-time,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/tatra-banka/O5200220?search_id=a2c1299f-09d6-4228-b5bb-1d018fb4841e,High School with Diploma,2600 EUR gross/month,2025-12-17
5200218,Aplikačný administrátor ČSOB (M/Ž),ČSOB Finančná skupina,"Linux, Windows, Powershell, Python, Bash","JBOSS, Tomcat, IIS",English: B1,,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/csob-financna-skupina/O5200218?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,,2000 EUR gross/month,2025-12-17
5200178,Senior Product Owner,"Caterpillar Slovakia, s. r. o.",,"Microsoft Azure DevOps, Power BI",English: B2,5+ years,Hybrid,Full-time,Profesia,2026-03-25,True,Košice,https://www.profesia.sk/praca/caterpillar-slovakia/O5200178?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,University education (Bachelor's degree),3600 EUR gross/month,2025-12-17
5200166,Data Claims Specialist so zameraním na prediktívne modelovanie,UNIQA,,,"English: B2, Slovak: C2",3+ years,Home-Office (up to 15 days/month),Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/uniqa/O5200166?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,Bachelor,2250 EUR gross/month,2025-12-17
5177812,Dizajnér Lan/Wlan sietí,TechTalent s. r. o.,,Hamina,,1 year,Home-Office,Full-time,Profesia,2025-12-17,False,Práca z domu,https://www.profesia.sk/praca/techtalent/O5177812?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,"Vysokoškolské I. stupňa, Vysokoškolské II. stupňa, Vysokoškolské III. stupňa",2400 EUR gross/month,2025-12-17
5200146,Skúsený projektový manažér (M/Ž),Alanata a. s.,,"JIRA, Confluence, MS Project",,7+ years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/alanata/O5200146?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,,3500 EUR gross/month,2025-12-17
5200130,Support Admin / Nitra,Pro HR,,"Windows 7, 10, Server, iOS, Android",English: B2,1-3 years,On-site,Full-time,Profesia,2025-12-17,False,Nitra,https://www.profesia.sk/praca/pro-hr/O5200130?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,High School with Diploma,2100 EUR gross/month,2025-12-17
4716455,Software Architect - Letectvo,Indra Avitech s.r.o.,"Java 21, Quarkus 3.20","PostgreSQL, Mongo, ElasticSearch, Kafka, OpenAPI, Microservices, Docker, AWS, Kubernetes",English: B2,,Hybrid,Full-time,Profesia,2026-02-26,False,Bratislava,https://www.profesia.sk/praca/indra-avitech/O4716455?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,"Bachelor, Master, PhD",3000 EUR gross/month,2025-12-17
5200112,Production Support specialist and release manager - junior (Insurance),"Asseco Central Europe, a.s.","C#, JavaScript",,"Slovak, English",0-1 years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/asseco-central-europe/O5200112?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,High School with Diploma,1700 EUR gross/month,2025-12-17
5200111,Medior/Senior Test Automation Engineer for Mobile Applications,Fpt Slovakia s.r.o.,"Java, Selenium, JUnit, Ruby, TestNG, JavaScript, C#, VBScript",,English: B2,5+ years,100% remote,Full-time,Profesia,2025-12-17,False,Remote,https://www.profesia.sk/praca/fpt-slovakia/O5200111?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,,2000 EUR gross/month,2025-12-17
4756109,Senior Developer / Architekt - Letectvo,Indra Avitech s.r.o.,Java,"Wizard Suite tech stack: Java 8+, ICEFaces, Spring, EJB, JBPM, Wildfly, Oracle, JPA / Hibernate, Downstream Portal tech stack: Java 8+, Quarkus, Mapstruct, Apache CXF, Lombok, MongoDB, React","Language: English, Level: B2",,Hybrid,Full-time,Profesia,2026-01-16,False,Bratislava,https://www.profesia.sk/praca/indra-avitech/O4756109?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,"Bachelor, Master, PhD",2500-4000 EUR gross/month,2025-12-17
5183242,Executive Support & Excel Analyst,NEEDLE RECRUITMENT s.r.o.,,"Microsoft Word, Microsoft Excel, Outlook",English: B2,1-3 years,Full-time,Full-time,Profesia,2026-02-01,False,Trnavský kraj,https://www.profesia.sk/praca/needle-recruitment/O5183242?search_id=01968fb1-e5c8-4f08-a00a-15665ff86887,High School with Diploma,2200 EUR brutto/month,2025-12-17
5200049,Senior DevOps Engineer,Deutsche Telekom IT Solutions Slovakia,"Bash, Python, Powershell","Linux Operating System, Docker, Git, Jenkins / GitLab, Ansible / Terraform / Puppet, Prometheus / Icinga / Grafana",English: B2,4-5 years,Hybrid,Full-time,Profesia,2026-03-25,True,Košice,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5200049?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,,2600 EUR gross/month,2025-12-17
5200043,Senior poistný/á matematik/matematička neživotného poistenia,UNIQA,,,"English: B2, Slovak: C1",7+ years,Home-Office,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/uniqa/O5200043?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,Bachelor,3200 EUR gross/month,2025-12-17
5200026,Senior Test Automation Engineer (with German language) - Bratislava,SourceFirst International s.r.o.,"Java, JavaScript, Python","Selenium, Tosca, Jira",German: B2,2+ years,Home-Office,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/sourcefirst-international/O5200026?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree)",2500 - 4000 EUR gross/month,2025-12-17
5200023,SAP System Analytist,"Delta Electronics (Slovakia), s.r.o.",,"SAP ERP, S/4 HANA, Fiori",English: C1,5+ years,Hybrid (On-site with home office),Full-time,Profesia,2025-12-17,False,Liptovský Hrádok,https://www.profesia.sk/praca/delta-electronics-slovakia/O5200023?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,Bachelor,2500 EUR gross/month,2025-12-17
5199979,Inžinier automatizácie (PLC / HMI),DEKRA kvalifikácia a poradenstvo s.r.o.,,SAP,"English: B2, German: B2",2-5 years,Hybrid,Full-time,Profesia,2025-12-17,False,Dolný Kubín,https://www.profesia.sk/praca/dekra-kvalifikacia-a-poradenstvo/O5199979?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,"High School with Diploma, Bachelor, Master I. degree, Master II. degree",2100 EUR gross/month,2025-12-17
5199977,Pricing Analyst,"Zurich Insurance Company Ltd, organizačná zložka","R, Python, SQL",,English: B2,1-3 years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/zurich-insurance-company-ltd-organizacna-zlozka/O5199977?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,Master's degree,2000 EUR gross/month,2025-12-17
5198676,IT Analytik / Návrhár,"CORA GEO, s. r. o.","SQL, Oracle PL/SQL",Microsoft Excel,"Language: English, CEFR Level: B1",,Home-Office,Full-time,Profesia,2026-02-26,False,Poprad,https://www.profesia.sk/praca/cora-geo/O5198676?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,Bachelor,2000 EUR gross/month,2025-12-17
5199931,"Senior Dátový Analytik/Dátová Analytička – Ahoj, a.s. (m/ž)",365.bank,Python,,,3-5 years,Hybrid (On-site and Home-Office),Full-time,Profesia,2025-12-17,False,Poprad,https://www.profesia.sk/praca/365-bank/O5199931?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,,1800 EUR gross/month,2025-12-17
5199923,Service Desk Specialist  – Banská Bystrica,"O2 Slovakia, s.r.o.",,"SQL Developer, Postman, Elastic Kibana, Camunda",English: B1,0-1 years,,Full-time,Profesia,2025-12-17,False,Banská Bystrica,https://www.profesia.sk/praca/o2-slovakia/O5199923?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,,1300 EUR gross/month,2025-12-17
5199906,Senior Backend Developer (Node.js),"SOITRON, s.r.o.","JavaScript, TypeScript","Node.js, Docker, Kubernetes","Slovak: C1, English: B1",5+ years,Full-time,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/soitron/O5199906?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,Bachelor,3200 EUR gross/month,2025-12-17
5199826,IT administrátor / IT podpora pre používateľov (junior–senior),ST. NICOLAUS Group a.s.,,"Microsoft: Windows desktop, Windows Server, Microsoft 365 (Exchange Online, SharePoint, Teams), Entra ID / Active Directory","English: B1, Slovenský jazyk: C1",3-5 years,Hybrid,Full-time,Profesia,2025-12-17,False,"Zvolen, Slovensko",https://www.profesia.sk/praca/st-nicolaus-group/O5199826?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,Vysokoškolské III. stupňa,2200 EUR gross/month,2025-12-17
5199896,Software analyst,SYNOT Games SK s. r. o.,,,English: B2,3-5 years,Full-time with home office possibility,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/synot-games-sk/O5199896?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,Secondary with school-leaving examination or University education (Bachelor's degree),2800 EUR gross/month,2025-12-17
5199833,Senior HW Design Engineer,Novo s.r.o.,,,,2 years,Home-Office,Full-time,Profesia,2025-12-17,False,Bučany,https://www.profesia.sk/praca/novo/O5199833?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,Bachelor with Diploma,2000 EUR gross/month,2025-12-17
5125024,Junior IT recruiter/account manager (part time),Offer experts s. r. o.,,,English: C1,,"Part-time, Home-office and On-site in Bratislava",Part-time,Profesia,2026-02-03,False,Bratislava,https://www.profesia.sk/praca/offer-experts/O5125024?search_id=64af24a7-baf1-40c7-9fd5-e75dbab12a51,Secondary with school-leaving examination,7-10 EUR/hour gross,2025-12-17
5199767,SAP/TM Project Manager,Lugera & Maklér spol.s r.o.,,,English: B2,3-5 years,Full-time,Full-time,Profesia,2025-12-17,False,Trenčiansky kraj,https://www.profesia.sk/praca/lugera-makler/O5199767?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,"Bachelor, Master",3000 EUR gross/month,2025-12-17
5199739,Lead .NET Software Engineer,Siemens Slovensko,"C#, .NET",,English: B2,,Hybrid,Full-time,Profesia,2026-01-06,False,Bratislava,https://www.profesia.sk/praca/siemens-slovensko/O5199739?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,"Bachelor's degree, Master's degree, Doctorate",3200 EUR gross/month,2025-12-17
5199737,Lead .NET Software Engineer,Siemens Slovensko,"C#, .NET",,English: B2,,Hybrid,Full-time,Profesia,2026-01-06,False,Žilina,https://www.profesia.sk/praca/siemens-slovensko/O5199737?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,"Bachelor, Master, PhD",3200 EUR gross/month,2025-12-17
5199672,Senior DevOps Engineer,RecruLab s.r.o.,"Scripting: ['Bash', 'Python'], Linux OS: Expert, Cloud Platforms: ['OTC', 'AWS', 'Azure'], Containerization: Docker, Kubernetes: Advanced (CKA, CKAD or CKS certifications are an advantage), Git: Expert, CI/CD: ['Jenkins', 'GitLab'], Build Tools: ['Maven', 'Gradle'], IaC / Automation: ['Ansible', 'Terraform', 'Puppet'], Monitoring & Observability: ['ELK', 'Prometheus', 'Icinga', 'Jaeger', 'Grafana'], Networking: Expert, Security: Advanced",,English: B2,4 years,Home-Office,Full-time,Profesia,2026-03-01,False,Remote,https://www.profesia.sk/praca/recrulab/O5199672?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,Master's degree,2600 EUR gross/month,2025-12-17
5199658,Senior Test Developer,RecruLab s.r.o.,,,English: B2,5+ years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/recrulab/O5199658?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,"Bachelor, Master, PhD",3300 EUR gross/month,2025-12-17
5199655,Frontend Developer,RecruLab s.r.o.,,,English: B2,2-3 years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/recrulab/O5199655?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,"Bachelor's degree, Master's degree, PhD",2500 - 3500 EUR gross/month,2025-12-17
5199645,Backend Developer,RecruLab s.r.o.,"C/C++, C#, .NET",,English: B2,3-5 years,Hybrid,Full-time,Profesia,2026-03-25,True,Bratislava,https://www.profesia.sk/praca/recrulab/O5199645?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,"Bachelor, Master, PhD",2700 EUR gross/month,2025-12-17
5199587,Java Back-End & Integration Competence Lead,"O2 Slovakia, s.r.o.",,,,,,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/o2-slovakia/O5199587?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,,3000 EUR gross/month,2025-12-17
5199579,AI SERVICES - Senior Staff Python Engineer for LLM /BA/,Deutsche Telekom Services Europe Slovakia s.r.o.,"Python, FastAPI, pydantic","LangChain, LLamaIndex, Azure, OpenAI, Postgres, Redis, Elasticsearch & MongoDB",English: C1,8+ years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5199579?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,Master's degree,3500 EUR gross/month,2025-12-17
5199539,Full-stack Java developer - Java & JavaScript (M/Ž),ČSOB Finančná skupina,"Java, JavaScript","Camunda, XML/JSON, jUNIT/Mockito SQL",English: B2,3+ years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/csob-financna-skupina/O5199539?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,Bachelor,2200 EUR gross/month,2025-12-17
5199474,Pricing Python Developer,"Zurich Insurance Company Ltd, organizačná zložka","Python, Pandas, MLFlow, Numpy","Databricks, Git, DevOps",English: B2,1-3 years,Job with occasional home office,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/zurich-insurance-company-ltd-organizacna-zlozka/O5199474?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,Bachelor's degree,2000 EUR gross/month,2025-12-17
5199443,ČSOB Aplikačný inžinier (M/Ž),ČSOB Finančná skupina,"Linux, Tomcat, Apache web server, JVM, Windows, SQL, IIS",,English: B2,,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/csob-financna-skupina/O5199443?search_id=18f1bfcf-758e-4d7a-bb9a-a1133004a374,,2700 EUR gross/month,2025-12-17
5199369,Cloud Data Engineer (AWS) (m/ž),ČSOB Finančná skupina,"Python, Terraform","Git, GitHub Actions, AWS services (EC2, Bedrock, SageMaker), Docker, Kubernetes, PostgreSQL",English: B2,,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/csob-financna-skupina/O5199369?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,,2500 EUR gross/month,2025-12-17
5199360,IT business analytik pre edukačné vydavateľstvo,"TAKTIK vydavateľstvo, s.r.o.",,"Jira, SQL, Microsoft Excel",English: B1,3-5 years,Hybrid,Full-time,Profesia,2025-12-17,False,Košice,https://www.profesia.sk/praca/taktik-vydavatelstvo/O5199360?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,"Bachelor, Master",2500 - 3000 EUR gross/month,2025-12-17
5199323,Senior Project Manager,Unomedical s.r.o.,,,English: C1,5+ years,Home-Office,Full-time,Profesia,2026-01-25,False,Michalovce,https://www.profesia.sk/praca/unomedical/O5199323?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,Bachelor/Master Degree,2400 EUR gross/month,2025-12-17
5199322,C++ SW Engineer,Pro HR,"C++, Perl, Shell, TCL, Python","Linux, UNIX/Linux, Windows",English: B2,3-5 years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/pro-hr/O5199322?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,Bachelor,3100 EUR gross/month,2025-12-17
5199321,IT Service Operations Manager (support & security),Pro HR,,,English: B2,4-5 years,Hybrid,Full-time,Profesia,2025-12-17,False,Nitra,https://www.profesia.sk/praca/pro-hr/O5199321?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,Master's degree,3900 EUR gross/month,2025-12-17
5199318,"React Developer (Bratislava, Košice)",Pro HR,"JavaScript, React, TypeScript, SignalR, Redux, GraphQL","Git, Docker, Kubernetes","Language: English, Level: B2",5+ years,Home-Office,Full-time,Profesia,2025-12-17,False,"Bratislava, Košice",https://www.profesia.sk/praca/pro-hr/O5199318?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,"Bachelor, Master, PhD",3200 EUR gross/month,2025-12-17
5199309,Senior Security Infrastructure Engineer,Pro HR,,"Cisco Firewalls (ASA/Firepower), Fortinet Firewalls (FortiGate), ForcePoint security products, Netscaler (Citrix ADC), F5 BIG-IP (LTM, ASM, APM depending on environment), Cisco IronPort (ESA), Fortinet email security","English: B2, Slovak: B2",5+ years,Full-time with occasional home office,Full-time,Profesia,2026-02-07,False,Bratislava,https://www.profesia.sk/praca/pro-hr/O5199309?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,University education (Bachelor's degree),3700 EUR gross/month,2025-12-17
5199307,Network & Security Infrastructure Engineer,Pro HR,,"Fortinet/Cisco/Palo Alto, Cisco MDS, Zabbix/PRTG/SNMP/Syslog, NetBox","English: B2, Slovak: B2",5+ years,Full-time with occasional home office,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/pro-hr/O5199307?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,University education (Bachelor's degree),3200 EUR gross/month,2025-12-17
5199301,Senior Network Infrastructure Engineer,Pro HR,,"Zabbix, PRTG, SNMP, Syslog, NetBox","English: B2, Slovak: B2",4-5+ years,Full-time with occasional home office,Full-time,Profesia,2026-01-29,False,Bratislava,https://www.profesia.sk/praca/pro-hr/O5199301?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,University education (Bachelor's degree),3900 EUR gross/month,2025-12-17
5199270,Senior Projektový/-á manažér/-ka,Union,,"Jira, Confluence, MS Project, O365","English: C1, Slovak: C2",8 years,Hybrid,Full-time,Profesia,2025-12-17,False,Bratislava,https://www.profesia.sk/praca/union/O5199270?search_id=3a807dc2-2843-4f8e-a428-f5fd20d1c6f4,Bachelor,3500 EUR gross/month,2025-12-17
