job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,location,salary,employment_type,work_hours,responsibilities,requirements,benefits,contact,jobTitle,employmentType,applyUrl,jobDescription,companyInfo,schedule,tech_stack
1862324,Senior SAP Consultant (w/m/x),"{'name': 'Erfolgreiches IT-Beratungsunternehmen', 'industry': 'Handels- und Konsumgüterindustrie', 'employees': 'Über 150 Mitarbeiter', 'location': 'Europaweit'}",https://www.cvonline.hu/hu/allas/senior-sap-consultant-w-m-x-1862324,2026-03-16,2026-03-25,True,,,,,,,,,,"Salzburg, Oberösterreich, Wien","{'min': '3.500€', 'max': '6.000€'}",Vollzeit (ab 38 Wochenstunden),4 Tage in der Woche,"Umfassende Beratung und Betreuung von Kunden im nationalen und internationalen Retail-Umfeld, Unterstützung und Begleitung von SAP-Projekten im Einzelhandelsbereich, Erarbeitung effizienter Strukturen gemeinsam mit dem Kunden, Projekt- sowie Prozessmanagement","Abgeschlossene höhere Ausbildung (FH/Uni), Mehrjährige Berufserfahrung im SAP-Umfeld, Kenntnisse im Retail-Umfeld wünschenswert, Ausgeprägtes Prozessverständnis sowie Kundenorientierung, Selbständige Arbeitsweise und Reisebereitschaft, Sehr gute Deutsch- und Englischkenntnisse","Firmenauto, welches auch privat genutzt werden kann, Workation Möglichkeit, Unterstützung beim Eigenheimbau mit einem geringen Zinssatz, Individuelle Weiterbildungs- und Weiterentwicklungsmöglichkeiten in der SAP-Welt, Abwechslungsreiche SAP-Projekte im internationalen Umfeld, Kollegiales und hochmotiviertes Team, Flexible Arbeitseinteilung mit Home-Office Möglichkeit","{'name': 'Monir Forster Recruiting Partner IT', 'phone': '+43 732 61 12 21 -225', 'email': '', 'website': ''}",,,,,,,
1862145,FULL STACK JAVA FEJLESZTŐ,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/full-stack-java-fejleszto-1862145,2026-03-16,2026-03-25,True,Budapest,,English: B2,BSc,"Java, Spring, SQL, Angular, Python","AWS, Docker, Kubernetes, JUnit, Mockito, REST/SOAP API, SNS, SQS, Kafka",Hybrid,Full-time,7+ years,,,,,,,,,,,,,,,
1862174,Group Leader IT Operations,Laendle,https://www.cvonline.hu/hu/allas/group-leader-it-operations-1862174,2026-03-16,2026-03-25,True,,,"German: C1, English: B2",,,"MS Server, Azure, M365, Palo Alto, Cisco",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1861974,Senior Techincal Solution Architect D365 (all gender),Laendle,https://www.cvonline.hu/hu/allas/senior-techincal-solution-architect-d365-all-gender-1861974,2026-03-16,2026-03-25,True,Hard,,"German: Native, English: Fluent",Bachelor,,"Microsoft Dynamics 365 Finance & Operations, Azure DevOps, Lifecycle Services, Power Platform Admin Center",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,
1861972,Software Developer - Data & System Integration Solutions (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/software-developer-data-system-integration-solutions-m-w-d-1861972,2026-03-16,2026-03-25,True,,Kollektivvertragliches Mindestentgelt der Metallindustrie,German: Native,"Bachelor, Master",,"Tyk.IO, Kafka",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1861973,Team Lead - Solution Architect (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/team-lead-solution-architect-m-w-d-1861973,2026-03-16,2026-03-25,True,,1400 EUR gross/month,German: Native,Bachelor,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1861724,SAP ABAP fejlesztő (logisztika),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-abap-fejleszto-logisztika-1861724,2026-03-16,2026-03-25,True,Debrecen,,English: B2,,ABAP (classic vagy OO),"SAP EWM, SAP WM, SAP LE, SAP TM, S/4 HANA",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1861804,"IT-SYSTEMADMINISTRATOR, SCHWERPUNKT SECURITY (M/W/D)",Laendle,https://www.cvonline.hu/hu/allas/it-systemadministrator-schwerpunkt-security-m-w-d-1861804,2026-03-16,2026-03-25,True,,,German: Native,"High School with Diploma, Bachelor",,,On-site,Full-time,,,,,,,,,,,,,,,,
1861714,SAP Software Engineer,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-software-engineer-1861714,2026-03-16,2026-03-25,True,Debrecen,,English: Fluent,,ABAP,"SAP S/4HANA, SAP EWM, SAP WM, SAP LE, SAP TM, Kafka, Jira, Confluence",On-site with home office,,3-5 years,,,,,,,,,,,,,,,
1861699,SAP ABAP Developer (Logistics),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-abap-developer-logistics-1861699,2026-03-16,2026-03-25,True,Hajdú-Bihar megye,,English: B2,,ABAP,"SAP EWM, SAP WM, SAP LE, SAP TM, S/4 HANA",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1861870,IT vezető,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-vezeto-1861870,2026-03-16,2026-03-17,False,,,English: B2,Bachelor,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1861780,IT mérnök,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/it-mernok-1861780,2026-03-16,2026-03-25,True,Miskolc,,"Hungarian: Native, English: Fluent",Bachelor,,"Windows Server, VMware, Azure, AWS, PowerShell",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1861758,SAP Logistics Application Expert (EWM/WM/LE/TM),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-logistics-application-expert-ewm-wm-le-tm-1861758,2026-03-16,2026-03-25,True,Debrecen,,English: C1,Bachelor,,"SAP S/4HANA, EWM, WM, LE, TM, ABAP",,Full-time,2-3 years,,,,,,,,,,,,,,,
1861759,SAP Logistics Application Expert (EWM/WM/LE/TM),Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-logistics-application-expert-ewm-wm-le-tm-1861759,2026-03-16,2026-03-25,True,Debrecen,,English: Fluent,University degree,ABAP,"SAP S/4HANA, EWM, WM, LE, TM, Kafka, Jira, Confluence",,,2-3 years,,,,,,,,,,,,,,,
1861805,Power BI Specialist (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/power-bi-specialist-m-w-d-1861805,2026-03-16,2026-03-25,True,Höchst,,"German: Native, English: Professional",Bachelor,Power BI,"Microsoft Azure Cloud, SQL",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1861819,Diákmunka - Informatikai rendszertámogató gyakornok,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-informatikai-rendszertamogato-gyakornok-1861819,2026-03-16,2026-03-25,True,,2600 HUF/hour,English: A1,High School with Diploma,,"Zabbix, Mikrotik, Synology, QNAP, VMware, Proxmox, Dell",,Short-term,0-1 years,,,,,,,,,,,,,,,
1861715,SAP Szoftvermérnök,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/sap-szoftvermernok-1861715,2026-03-16,2026-03-25,True,Hajdú-Bihar megye,,English: B2,,,"SAP ERP, SAP LE, SAP TM, SAP EWM, SAP S/4 HANA, Kafka, Jira, Confluence",On-site,,2-3 years,,,,,,,,,,,,,,,
1863665,Beszerzési és Közbeszerzési gyakornok,MFB Magyar Fejlesztési Bank Zrt.,https://www.cvonline.hu/hu/lite/allas/beszerzesi-es-kozbeszerzesi-gyakornok-1863665,2026-03-17,2026-03-25,True,,,Hungarian: Native,University Student,,Excel,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1863573,IT Service Management Consultant (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-service-management-consultant-m-w-d-1863573,2026-03-17,2026-03-25,True,,,"German: Native, English: Fluent",Master,,,Flexible,Full-time,5+ years,,,,,,,,,,,,,,,
1863463,IT specialista,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-specialista-1863463,2026-03-17,2026-03-25,True,,,"English: B2, German: B2",,,Microsoft Dynamics 365 Finance and Operations,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1863385,Application Engineer Intern – JavaScript,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/application-engineer-intern-javascript-1863385,2026-03-17,2026-03-25,True,,2950 HUF/hour gross,English: B2,High School with Diploma,JavaScript,"Snowflake, Spark, Storm, Solr",Hybrid,Short-term,0-1 years,,,,,,,,,,,,,,,
1853009,Core Rendszerek Tervező Csoportvezető,Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/core-rendszerek-tervezo-csoportvezeto-1853009,2026-03-17,2026-03-25,True,Budapest,,English: Communicative,Master,,Enterprise Architect,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1853032,Rendszerszervező,Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/rendszerszervezo-1853032,2026-03-17,2026-03-25,True,Budapest,,English: B2,Felsőfokú műszaki/informatikai végzettség,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1863365,Szoftverfejlesztő gyakornok,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/szoftverfejleszto-gyakornok-1863365,2026-03-17,2026-03-25,True,,2400 HUF/hour,Hungarian: Native,High School with Diploma,"C#, .Net, MS SQL, ASP.Net, SQL",,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1863401,Polish Speaking Sales Support Intern,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/polish-speaking-sales-support-intern-1863401,2026-03-17,2026-03-25,True,,2500 HUF/hour gross,"English: Advanced, Hungarian: Native",High School with Diploma,,"MS Office applications (Excel, Word, PowerPoint, Outlook)",Hybrid,Short-term,0-1 years,,,,,,,,,,,,,,,
1863374,German Speaking Sales Support Intern,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/german-speaking-sales-support-intern-1863374,2026-03-17,2026-03-25,True,,2500 HUF/hour gross,"English: B2, German: B2",High School with Diploma,,"MS Office applications (Excel, Word, PowerPoint, Outlook)",Hybrid,Short-term,0-1 years,,,,,,,,,,,,,,,
1863157,IT biztonsági szakértő (SIEM),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-biztonsagi-szakerto-siem-1863157,2026-03-17,2026-03-25,True,,2000 EUR gross/month,English: B2,,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1862823,Senior rendszermérnök (IT tervezési rendszermérnök),Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/senior-rendszermernok-it-tervezesi-rendszermernok-1862823,2026-03-17,2026-03-25,True,Budapest,,English: B2,,,,On-site,Full-time,5+ years,,,,,,,,,,,,,,,
1862972,Szoftvertesztelő,Starjobs Magyarország,https://www.cvonline.hu/hu/allas/szoftvertesztelo-1862972,2026-03-17,2026-03-25,True,,,English: B2,"Bachelor, Master, PhD",C#,"VisualStudio, GitHub, JIRA, Polarion",,,3-5 years,,,,,,,,,,,,,,,
1863376,Műszaki értékesítő,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/muszaki-ertekesito-1863376,2026-03-17,2026-03-20,False,,2236 HUF gross/hr,Hungarian: Native,High School with Diploma,,,On-site,Short-term,,,,,,,,,,,,,,,,
1863158,IT biztonsági szakértő,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/it-biztonsagi-szakerto-1863158,2026-03-17,2026-03-25,True,Budapest,,English: C1,Master,,,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1862753,IT Üzleti elemző,Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/it-uzleti-elemzo-1862753,2026-03-17,2026-03-25,True,Budapest,,English,Bachelor,,"MS Visio, BPMN 2.0, UML, Power BI, Confluence, SharePoint, JIRA, MS Project",On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,
1863468,Network Monitoring Systems Platform Engineer,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/network-monitoring-systems-platform-engineer-1863468,2026-03-17,2026-03-25,True,,Competitive,English: B2,,,OSS/infrastructure management tools,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1863395,Cybersecurity gyakornok,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/cybersecurity-gyakornok-1863395,2026-03-17,2026-03-25,True,,2332 HUF/hour,English: Intermediate,"Bachelor or higher in Computer Science, Informatics, or related IT field",,MS Office,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,
1863162,CoreMedia Developer,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/coremedia-developer-1863162,2026-03-17,2026-03-25,True,,,English: B2,Bachelor,"Java, JavaScript, HTML, CSS","CoreMedia CMS, Docker, Kubernetes, Azure DevOps, Grafana, MongoDB, Spring Boot, REST",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1863384,Application Engineer Intern – Java,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/application-engineer-intern-java-1863384,2026-03-17,2026-03-25,True,,2950 HUF/hour gross,English: B2,High School with Diploma,Java,"Snowflake, Spark, Storm, Solr",Hybrid,Short-term,0-1 years,,,,,,,,,,,,,,,
1863383,Adatközpont operátor gyakornok,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/adatkozpont-operator-gyakornok-1863383,2026-03-17,2026-03-25,True,,2544 HUF/hour,English: A1,High School with Diploma,,"Windows, Office programs",On-site,Short-term,,,,,,,,,,,,,,,,
1863366,Manuális tesztelő gyakornok,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/manualis-tesztelo-gyakornok-1863366,2026-03-17,2026-03-25,True,,2400 HUF/hour,Hungarian: Native,High School with Diploma,,,On-site,Short-term,,,,,,,,,,,,,,,,
1863159,Power Platform Consultant,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/power-platform-consultant-1863159,2026-03-17,2026-03-25,True,,,English,"Bachelor, Master",,"Microsoft Power Platform, Copilot Studio",Flexible,Full-time,2+ years,,,,,,,,,,,,,,,
1863412,Salesforce Data Quality Intern,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/salesforce-data-quality-intern-1863412,2026-03-17,2026-03-25,True,Budapest,,English: B2,High School with Diploma,,,Hybrid,Short-term,,,,,,,,,,,,,,,,
1863386,Application Engineer Intern – Python,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/application-engineer-intern-python-1863386,2026-03-17,2026-03-25,True,,2950 HUF/hour gross,English: Unknown,Expected university graduation in summer of 2027,Python,"Snowflake, Spark, Storm, Solr",Hybrid,Short-term,,,,,,,,,,,,,,,,
1863379,IT területen kisegítő diák,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/it-teruleten-kisegito-diak-1863379,2026-03-17,2026-03-25,True,Bonyhád,,,High School with Diploma,,,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1862941,Holland nyelvű ügyfélszolgálati munkatárs,HSA Kft.,https://www.cvonline.hu/hu/allas/holland-nyelvu-ugyfelszolgalati-munkatars-1862941,2026-03-17,2026-03-25,True,Budapest,,"Dutch: C1, English: B2",High School with Diploma,,MS Office,On-site,Full-time,0-1 years,,,,,,,,,,,,,,,
1862940,Dutch Speaking Customer Service Specialist,HSA Kft.,https://www.cvonline.hu/hu/allas/dutch-speaking-customer-service-specialist-1862940,2026-03-17,2026-03-25,True,Budapest,,"Dutch: C1, English: B2",High School with Diploma,,MS Office,On-site,Full-time,0-1 years,,,,,,,,,,,,,,,
1862699,Pályavasúti szakértő,MÁV Pályaműködtetési Zrt.,https://www.cvonline.hu/hu/allas/palyavasuti-szakerto-1862699,2026-03-17,2026-03-25,True,Budapest,,Hungarian: Native,"High School with Diploma, Bachelor",SAP,"SAP PM module, Infralife, TopoRail",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1862817,SAP DevOps témavezető szakértő (SAP modulgazda),Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/sap-devops-temavezeto-szakerto-sap-modulgazda-1862817,2026-03-17,2026-03-25,True,Budapest,,English: B2,Felsőfokú informatikai/gazdasági/műszaki szakirányú végzettség,,SAP,Home-Office,Full-time,3+ years,,,,,,,,,,,,,,,
1862546,Solution Architect Specialist,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/solution-architect-specialist-1862546,2026-03-17,2026-03-25,True,,a0tbI00000TrUDnQAN,English,,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,
1864884,MINŐSÉGBIZTOSÍTÁSI VILLAMOSMÉRNÖK GYAKORNOK - 9.KERÜLET (DIÁKMUNKA),Job Force Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/minosegbiztositasi-villamosmernok-gyakornok-9kerulet-diakmunka-1864884,2026-03-18,2026-03-25,True,,2200 HUF/hour,English: Unknown,,,,,Short-term,,,,,,,,,,,,,,,,
1864350,IT-Anwenderbetreuer im Bereich Ausführende Logistik (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-anwenderbetreuer-im-bereich-ausfuhrende-logistik-m-w-d-1864350,2026-03-18,2026-03-25,True,Höchst,,"German: Native, English: Professional",High School with Diploma,,,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1864352,IT-Inhouse Consultant Supply Chain Management / Materialdisposition (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-inhouse-consultant-supply-chain-management-materialdisposition-m-w-d-1864352,2026-03-18,2026-03-25,True,Höchst,,"German: Native, English: Fluent",Bachelor,,"SAP ERP, SAP APO, Non-SAP, S/4HANA, IBP",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1864354,IT-Inhouse Consultant Order-To-Cash (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-inhouse-consultant-order-cash-m-w-d-1864354,2026-03-18,2026-03-25,True,Höchst,,"German: Native, English: Fluent",Bachelor,,"SAP SD, SAP TM, SAP APO, SAP IBP",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1864220,Pénzügyi és adatmenedzsment gyakornok,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/penzugyi-es-adatmenedzsment-gyakornok-1864220,2026-03-18,2026-03-25,True,,3300 HUF gross/hour,English: Passive,High School with Diploma,,"MS Office, PowerQuery, PowerBI",On-site with home office,Short-term,,,,,,,,,,,,,,,,
1864667,IT szakértő,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-szakerto-1864667,2026-03-18,2026-03-25,True,Budapest,,English: A1,"Felsőfokú szakirányú állami iskolai végzettség - diploma, vagy felsőfokú állami iskolai végzettség – diploma és szakirányú képesítés",,"MS Windows, Android, MDM, AD, SCCM, MS Office, MS Excel",On-site,Határozatlan idejű,3-5 years,,,,,,,,,,,,,,,
1864256,IT Operátor,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-operator-1864256,2026-03-18,2026-03-25,True,,,English: B2,Bachelor,,"Microsoft Word, Microsoft Excel, Microsoft PowerPoint",,,1-3 years,,,,,,,,,,,,,,,
1864154,Szolgáltatásmenedzser (Bérszámfejtés tapasztalattal),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/szolgaltatasmenedzser-berszamfejtes-tapasztalattal-1864154,2026-03-18,2026-03-25,True,,,English: Fluent,,,Atlassian products,Home-Office,Full-time,1-3 years,,,,,,,,,,,,,,,
1864286,"Web&ERP támogató konzulens (Web, Backend)",Hire-One Kft.,https://www.cvonline.hu/hu/allas/weberp-tamogato-konzulens-web-backend-1864286,2026-03-18,2026-03-25,True,,,English: Intermediate,"Bachelor, Master","HTML, CSS, JavaScript, .NET (C#), REST API, SQL",Microsoft Dynamics 365,,,3-5 years,,,,,,,,,,,,,,,
1864119,BUDAPEST - NUKLEÁRIS MÉRNÖK GYAKORNOK (DIÁKMUNKA),Job Force Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/budapest-nuklearis-mernok-gyakornok-diakmunka-1864119,2026-03-18,2026-03-25,True,,2500 HUF/hour,English: unknown,Master,,,,Short-term,0-1 years,,,,,,,,,,,,,,,
1864351,IT-Inhouse Consulting Logistics Execution (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-inhouse-consulting-logistics-execution-m-w-d-1864351,2026-03-18,2026-03-25,True,Höchst,,"German: Native, English: Professional",Bachelor,,SAP-EWM,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1864337,"Customer Technology Advisor - Cloud 


(m/w/d)",Vienna,https://www.cvonline.hu/hu/allas/customer-technology-advisor-cloud-m-w-d-1864337,2026-03-18,2026-03-25,True,,110000 EUR gross/year,"English: B2, German: C1",,,,Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,
1864216,IT adminisztrátor,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/it-adminisztrator-1864216,2026-03-18,2026-03-25,True,,2500 HUF gross/hour,English: B1,High School with Diploma,,"Excel, MS Access",On-site,Short-term,,,,,,,,,,,,,,,,
1864353,IT-Inhouse Consultant Supply Chain Management / Produktionsplanung (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-inhouse-consultant-supply-chain-management-produktionsplanung-m-w-d-1864353,2026-03-18,2026-03-25,True,Höchst,,"German: Native, English: Professional",Bachelor,,"SAP PP, Non-SAP Systems",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1864001,IT MUNKATÁRS,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-munkatars-1864001,2026-03-18,2026-03-25,True,"Budapest, III. kerület",,Hungarian: Native,High School with Diploma,,"Windows, Office 365",On-site,Full-time,1-3 years,,,,,,,,,,,,,,,
1864223,Rendszergazda gyakornok,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/rendszergazda-gyakornok-1864223,2026-03-18,2026-03-25,True,,2145 HUF/hour,Hungarian: Native,High School with Diploma,Windows/Linux,Active Directory,On-site,Full-time,,,,,,,,,,,,,,,,
1864158,Teszt technikus,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/teszt-technikus-1864158,2026-03-18,2026-03-25,True,Komárom,,English: A1,High School with Diploma,,"Windows OS, MS Office, Linux, Ubuntu","3 műszakos munkarend, vagy folyamatos 12 óra vállalása",,,,,,,,,,,,,,,,,
1864074,IT - Infrastructure Support Engineer (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-infrastructure-support-engineer-m-w-d-1864074,2026-03-18,2026-03-25,True,,nach Vereinbarung,German: Native,,,"Microsoft, Baramundi",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1863789,Senior/Principal Software Engineer,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/senior-principal-software-engineer-1863789,2026-03-18,2026-03-25,True,,,English: B2,"Bachelor, Master",C++,"LabVIEW, LabVIEW FPGA, VeriStand",Hybrid,,5+ years,,,,,,,,,,,,,,,
1863888,Logisztikai és E-szolgáltatások Üzemeltetési Osztályvezető,Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/logisztikai-es-e-szolgaltatasok-uzemeltetesi-osztalyvezeto-1863888,2026-03-18,2026-03-18,False,Budapest,,Hungarian: Native,Bachelor,"DevOps, Azure DevOps, OKD, Red Hat Openshift, Docker, Kubernetes",,,Full-time,3-5 years,,,,,,,,,,,,,,,
1866553,Product Owner / Project Manager für Microsoft Dynamics 365,Laendle,https://www.cvonline.hu/hu/allas/product-owner-project-manager-fur-microsoft-dynamics-365-1866553,2026-03-20,2026-03-25,True,,,,,,,,,,,,,,,,,,,,,,,,
1866101,Fogtechnikai informatikus / CAD-CAM technikus,My HR Team Személyzeti Szolgáltató Kft.,https://www.cvonline.hu/hu/lite/allas/fogtechnikai-informatikus-cad-cam-technikus-1866101,2026-03-20,2026-03-25,True,Miskolc,,English: A1,High School with Diploma,,Speciális fogtechnikai számítógépes program,On-site,,0-1 years,,,,,,,,,,,,,,,
1866573,Diákmunka - Business Intelligence Trainee,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-business-intelligence-trainee-1866573,2026-03-20,2026-03-25,True,Budapest,,"English: Intermediate, Hungarian: Native","University Studies (Computer Science, Information Systems, Business Economics, Mathematics/Statistics, Data Science or related fields)","Python, R","Power BI, Tableau, Qlik",Hybrid,Short-term,0-1 years,,,,,,,,,,,,,,,
1866168,Alkalmazásfejlesztő,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/alkalmazasfejleszto-1866168,2026-03-20,2026-03-20,False,Sopron,,,"High School with Diploma, Bachelor","Java, React","Spring Boot, Oracle SQL, SQL Developer, IntelliJ IDEA, GitLab",,Full-time,1-3 years,,,,,,,,,,,,,,,
1866554,Data Platform Engineer (m/w/d)*,Laendle,https://www.cvonline.hu/hu/allas/data-platform-engineer-m-w-d-1866554,2026-03-20,2026-03-25,True,Kennelbach,,German: Native,Bachelor,,"Power BI, Microsoft Fabric",On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,
1865793,C++  Developer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/c-developer-1865793,2026-03-20,2026-03-25,True,,,English: B2,"Bachelor, Master","C++, Python",Git,,,1-3 years,,,,,,,,,,,,,,,
1865791,Project Manager (Data & Agile),HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/project-manager-data-agile-1865791,2026-03-20,2026-03-25,True,,,English: Native/Bilingual,"Bachelor, Master",Python,Excel,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1865806,Software Solution Architect,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-solution-architect-1865806,2026-03-20,2026-03-25,True,,,English,,,,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1865920,Leiter:in Handelssysteme,Laendle,https://www.cvonline.hu/hu/allas/leiterin-handelssysteme-1865920,2026-03-20,2026-03-25,True,,,German: Native,"Bachelor, Master",,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1865807,"Data Analyst (SQL, Power BI)",HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/data-analyst-sql-power-bi-1865807,2026-03-20,2026-03-25,True,Budapest,,English: Native/Bilingual,Bachelor,,"Power BI, SQL, Spotfire",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1865912,"Account Delivery Manager (m,w,d)",Vienna,https://www.cvonline.hu/hu/allas/account-delivery-manager-mwd-1865912,2026-03-20,2026-03-25,True,,,German: Native,"Bachelor, Master",,,Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,
1865323,IT Operátor_Kecskemét,A-Credit 2000 Tanácsadó és Szolgáltató Kft.,https://www.cvonline.hu/hu/allas/it-operator-kecskemet-1865323,2026-03-20,2026-03-25,True,Kecskemét,,English: Confident,,,"VMware, Veeam, PowerBi, ManageEngine, SQL",,,,,,,,,,,,,,,,,,
1865676,Diákmunka - C++ Developer Trainee SINUMERIK HMI,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-c-developer-trainee-sinumerik-hmi-1865676,2026-03-20,2026-03-23,False,Budapest,,"English: B2, German: B2",Bachelor,"C, C++","Qt, Python",Home-Office,Full-time,1-3 years,,,,,,,,,,,,,,,
1865577,SENIOR SAP FUNCTIONAL SUPPORT EXPERT (WM / SD-EDI),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/senior-sap-functional-support-expert-wm-sd-edi-1865577,2026-03-20,2026-03-25,True,Siófok,,English: B2,Bachelor,,,Hybrid,Full-time,3-5+ years,,,,,,,,,,,,,,,
1865675,Diákmunka - MES fejlesztő gyakornok,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-mes-fejleszto-gyakornok-1865675,2026-03-20,2026-03-25,True,Budapest,,English,High School with Diploma,JavaScript,,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
