job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Practical Experience,Other Requirements,Company,Position,Master,PhD,job_title,company_name,location,date_posted,base_salary,required_experience,education,language_skills,technical_skills,soft_skills,company_overview,contact_information,Vysokoškolské II. stupňa,base_salary_bruto,currency,salary_frequency,posting_date,job_description,requirements,application_instructions,salary_details,date_of_publication,required_education,required_skills,years_of_experience,company_characteristics,job_reference_id,date_of_investment,System,System Skills,Soft Skills,Experience,Job Position,.NET Programming Languages,AngularJS,job_position
5177714,Koordinátor /ka technologických aktivít,"Slovenská sporiteľňa, a.s.",https://www.profesia.sk/praca/slovenska-sporitelna/O5177714?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Bratislava,"5,5 EUR/hod.",,,,"Confluence, Jira, Jira Service desk, Oracle DB, POWER BI, MS Visio, MS Project",Home-Office,Short-term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177645,Business Data Analyst pre čerstvých abolventov VŠ,Dell Technologies,https://www.profesia.sk/praca/dell-technologies/O5177645?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Bratislava,1 775 EUR/month gross,,Bachelor,"Python - basic level, SQL - intermediate, PowerBI - intermediate, Excel - intermediate",,,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177599,Shopify Developer,ui42 s.r.o. | e-commerce one-stop shop,https://www.profesia.sk/praca/ui42-e-commerce-one-stop-shop/O5177599?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Bratislava,2 000 EUR gross/month,,Bachelor,,"Shopify - Pokročilý Rest API, Mierne pokročilý GraphQL, Pokročilá znalosť Shopify platformy – API, Apps framework, administrácia, bezpečnostné obmedzenia, Znalosť integrácií s externými systémami – REST API, GraphQL, OAuth2, webhooks, Schopnosť navrhnúť a implementovať škálovateľnú architektúru pre Shopify Apps, Praktické skúsenosti s administráciou Shopify, Znalosť princípov bezpečnosti pri vývoji SaaS aplikácií, Znalosť Liquid a React, Laravel a základy CI/CD a Docker",On-site with home office,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144466,Junior konzultant(ka) v oblasti digitalizácie a automatizácie procesov,EY – Ernst & Young,https://www.profesia.sk/praca/ey-ernst-young/O5144466?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2026-01-26,False,Bratislava,1 700 EUR gross/month,English: B2,,"Python, Ruby on Rails, JS, SQL, VBA","Microsoft Power Platform, BPMS and RPA tools",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177530,Špecialista pre riadenie lokálnych operačných rizík - LORM pre ČSOB Poisťovňu (m/ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5177530?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Bratislava,,English: B2,,,,On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119679,SAP support (CO/FI module expert),LEDVANCE s.r.o.,https://www.profesia.sk/praca/ledvance/O5119679?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2026-01-06,False,Nitra,2200 EUR brutto/monthly,English: Advanced (C1),"Bachelor's degree, Master's degree",,"SAP FI/CO, SAP S/4HANA, SAP MM, SAP SD, SAP Workflow, Robotic Process Automation",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177494,PLC Programátor,TRIGON Consulting s.r.o.,https://www.profesia.sk/praca/trigon-consulting/O5177494?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Banskobystrický kraj,3 200 EUR gross/month,English: B2,,,,,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150401,C++ Senior Developer,Solar Turbines Slovakia s.r.o.,https://www.profesia.sk/praca/solar-turbines-slovakia/O5150401?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Košice,3 400 EUR gross/month,English: B2,Bachelor,"C++, C#","Git version control, Secure and network programming principles, Object-Oriented Programming, Azure DevOps",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177055,Systémový administrátor (Linux / Web),Betonred,https://www.profesia.sk/praca/betonred/O5177055?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Bratislava,1 000 EUR gross/month,"Russian: Advanced (C1), Ukrainian: Advanced (C1)","Bachelor's degree, Master's degree",,"Docker, Ansible, Nginx, Apache, MySQL, Git, CI/CD tools",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177421,IT Service Manager for SiTax,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5177421?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-24,False,Bratislava,2000 EUR gross/month,English: B2,Bachelor,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177394,IT SW Support pre ERP,NEEDLE RECRUITMENT s.r.o.,https://www.profesia.sk/praca/needle-recruitment/O5177394?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Vráble,2 000 EUR gross/month,English: B2,Bachelor,,"Microsoft Entra (Azure), Power BI, Office 365 (including SharePoint and applications), D365 F&O, Navision, SQL",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5097389,AI Engineer 80%100%,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5097389?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2026-01-16,False,Bratislava,2 400 - 4 100 EUR gross/month,English: B2,"Bachelor, Master",Python,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096881,Tech Architect AM Core Processing,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5096881?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2026-01-16,False,Bratislava,3200 - 5300 EUR gross/month,English: B2,Master's degree,,UC4,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074198,Java Developer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5074198?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2026-02-22,False,Bratislava,2 700 EUR gross/month,English: B2,Bachelor,"Java, Spring Boot","Spring Webflux, Azure cloud platform, Kubernetes",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177371,IT specialist - m/ž,"VOLKSWAGEN GROUP SERVICES, s.r.o.",https://www.profesia.sk/praca/volkswagen-group-services/O5177371?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,"Praha, Česká republika",42000 CZK brutto/měsíc,"Anglický jazyk - Mírně pokročilý (B1), Německý jazyk - Mírně pokročilý (B1)",vysokoškolské I. stupně,"Microsoft 365 – pokročilý, MS Windows 10/11 – pokročilý, Linux (Ubuntu, ...) – mírně pokročilý, MDM – pokročilý, IT podpora – pokročilý, VBA – pokročilý",,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176903,Data Engineering Intern,Dell Technologies,https://www.profesia.sk/praca/dell-technologies/O5176903?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Bratislava,,,Bachelor,Python,,,Half-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176902,Data Science | Gen AI Intern,Dell Technologies,https://www.profesia.sk/praca/dell-technologies/O5176902?search_id=ca49b682-7be8-4ba3-a0d5-3a612894debf,2025-11-04,2025-11-04,False,Bratislava,,English: B2,Bachelor,"Python, SQL",Git,On-site,Short-term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193445,"Technik robotizácie, elektrotechnik (Bratislava a okolie)","M2M Solutions, s.r.o.",https://www.profesia.sk/praca/m2m-solutions/O5193445?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-12-17,False,Bratislavský kraj,1 700 EUR gross/month,English: B1,High School with Diploma,,,On-site with home office,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936224,SAP Archiving Specialist,"SNP Slovakia, s. r. o.",https://www.profesia.sk/praca/snp-slovakia/O4936224?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2026-03-25,True,Bratislava,2 500 EUR gross/month,English: B2,Bachelor,,"SNP Outboard, SNP Datafridge",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193430,Fullstack Developer - Senior,"Finax, o.c.p., a. s.",https://www.profesia.sk/praca/finax-o-c-p/O5193430?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-12-17,False,Bratislava,4 100 EUR gross/month,"Slovak: Expert (C2), English: Intermediate advanced (B2)","Bachelor, Master","PHP - Advanced, Laravel (PHP framework) - Advanced, Vue.js - Advanced",,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766976,SAP Consultant Data Migration Service,"SNP Slovakia, s. r. o.",https://www.profesia.sk/praca/snp-slovakia/O4766976?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2026-03-25,True,Bratislava,2 700 EUR gross/month,"English: C1, German: B1",,"ABAP, SAP DDIC",SNP CrystalBridge®,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176919,Senior Konzultant/ka s nemčinou pre transformačné projekty – Finančný sektor,PwC,https://www.profesia.sk/praca/pwc/O5176919?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2026-03-25,True,Bratislava,2 300 EUR gross/month,"German: C1, English: B2",Bachelor,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193424,Senior FS Developer (Python + React),CODERAMA s. r. o.,https://www.profesia.sk/praca/coderama/O5193424?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-11-24,False,,3 000 - 6 000 EUR/mesiac,"English: B2, Slovak: C1","vysokoškolské I. stupňa, vysokoškolské II. stupňa, vysokoškolské III. stupňa","Python - Pokročilý, ReactJS - Pokročilý","SQL - Pokročilý, Docker - Pokročilý, Cloud - Pokročilý, GIT - Pokročilý",Práca z domu,plný úväzok,5+ rokov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193419,Senior Software Analyst,Brightpick s. r. o.,https://www.profesia.sk/praca/brightpick/O5193419?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-12-17,False,Bratislava,3000 EUR gross/month,"English: B2, Slovak: C1","Bachelor's degree, Master's degree",,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193417,Database Engineer - Junior,"Orange Slovensko, a.s.",https://www.profesia.sk/praca/orange-slovensko/O5193417?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-11-24,False,Bratislava,1 900 EUR gross/month,,Bachelor,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193415,Database Engineer - Junior,"Orange Slovensko, a.s.",https://www.profesia.sk/praca/orange-slovensko/O5193415?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-11-24,False,Banská Bystrica,1 900 EUR gross/month,,Bachelor,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193402,Frontend Developer - Senior,"Finax, o.c.p., a. s.",https://www.profesia.sk/praca/finax-o-c-p/O5193402?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-12-17,False,Bratislava,4 100 EUR/mesiac,"Slovenský jazyk - Expert (C2), Anglický jazyk - Stredne pokročilý (B2)",Vysokoškolské I. stupňa,,"Vue.js - Pokročilý, Ionic Framerwork - Pokročilý, HTML - Pokročilý, CSS - Pokročilý",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193389,Junior Service Delivery Manager mit Deutsch,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5193389?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-11-24,False,"Košice, Košický kraj, Slowakei",1 170 EUR gross/month,Deutsch - Fortgeschrittene Mittelstufe (B2),,,,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176998,Azure DEV OPS Engineer (m/f/d),Raiffeisen Informatik SK s.r.o.,https://www.profesia.sk/praca/raiffeisen-informatik-sk/O5176998?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-12-17,False,,2800 EUR gross/month,English: Upper intermediate (B2),,"PowerShell, Python","Azure ARM Templates, DevOps principles, OS-Administration (Linux & Windows), Docker & Containers, Attlassian & GIT toolsuite",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176841,Senior Cloud Data Engineer,"Accenture, s.r.o.",https://www.profesia.sk/praca/accenture/O5176841?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2026-02-07,False,,2 800 - 4 600 EUR/month,"English: B2, German language knowledge is a plus",Bachelor’s or Master’s degree in IT or a related field,Python,"Snowflake, Redshift, Synapse, BigQuery, Informatica, Talend, SSIS, Data Factory, Glue, dbt, Power BI, Qlik, Tableau, Business Objects",Remote work,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176863,Cloud Data Engineer (Mid-Level),"Accenture, s.r.o.",https://www.profesia.sk/praca/accenture/O5176863?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2026-01-16,False,,2 000 - 3 000 EUR/month,"English: B2, German language knowledge is a plus",Bachelor’s or Master’s degree in IT or a related field,,"Informatica, Talend, SSIS, Data Factory, Glue",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146299,Internal IT Technik,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5146299?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-11-24,False,Košice Region,1 050 EUR gross/month,"English: B2, Slovak: Native",Bachelor,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193351,BI špecialista,ESMO s. r. o.,https://www.profesia.sk/praca/esmo/O5193351?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-12-17,False,Bratislava,2 500 EUR gross/month,"English: B2, Slovak: C2","Bachelor, Master",,"Microsoft Office - Advanced, Jira Atlassian - Basics",On-site with home office,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193335,Hľadáme Junior IT Administrátora! Pridaj sa k nám a rozvíjaj svoje zručnosti v dynamickom prostredí (SK / EN / HU),"MAXNETWORK, s.r.o.",https://www.profesia.sk/praca/maxnetwork/O5193335?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-12-17,False,Veľké Úľany,1 200 EUR/mesiac,"Slovenský jazyk - Expert (C2), Anglický jazyk - Stredne pokročilý (B2)",,,"MikroTik RouterOS, Cisco, Huawei, Linux Ubuntu/Debian/Proxmox, Proxmox, VMware ESXi, Hyper-V, VLAN, Routing",,plný úväzok,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193326,Senior IT project manager in Bratislava,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5193326?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2025-11-24,False,Bratislava,2 700 EUR gross/month,English: B2,"University degree of business administration, information systems , economy or similar studies",,,,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193323,Azure Cloud Architekt,"PredictiveDataScience, s. r . o.",https://www.profesia.sk/praca/predictivedatascience-s-r-o/O5193323?search_id=e36a801e-7e0d-4e55-88bf-40f1f1a1b37b,2025-11-17,2026-03-09,False,Trnava,2 500 EUR gross/month,English: B2,"Bachelor, Master","Python, PowerShell, YAML","Terraform, Azure DevOps, Docker/Kubernetes (AKS)",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193316,LLM / AI Expert,"PredictiveDataScience, s. r . o.",https://www.profesia.sk/praca/predictivedatascience-s-r-o/O5193316?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2026-03-09,False,Trnava,2 500 EUR gross/month,English: B2,"Bachelor, Master","Python (pandas, PyTorch/TensorFlow, LangChain, FastAPI, …)","LLM frameworkmi (LangChain, LlamaIndex, OpenAI SDK, Azure OpenAI, vekt. databázy), Cloud solutions (Azure, AWS), Retrieval-augmented generation (RAG), Fine-tuning models, MLOps, Docker/Kubernetes",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193308,Tester / QA Engineer,"PredictiveDataScience, s. r . o.",https://www.profesia.sk/praca/predictivedatascience-s-r-o/O5193308?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2026-03-09,False,Trnava,2 000 EUR gross/month,English: B2,"Bachelor, Master",,"Selenium, Cypress, Postman, PyTest, Azure DevOps, Git, CI/CD pipeline, Python, JavaScript",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193298,Softvérový Architekt / Senior Vývojár,"PredictiveDataScience, s. r . o.",https://www.profesia.sk/praca/predictivedatascience-s-r-o/O5193298?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2026-03-09,False,Trnava,2 000 EUR/mesiac,English: B2,"Bachelor, Master","Python, Node.js/JavaScript/TypeScript","Azure DevOps, GitHub Actions, Terraform, CI/CD pipelines, React, Docker, Kubernetes, RabbitMQ, Kafka, logstash, NodeRed",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193296,Senior Network Security Engineer,"NATEK SLOVAKIA, s.r.o.",https://www.profesia.sk/praca/natek-slovakia/O5193296?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2026-03-13,False,,2500 EUR gross/month,English: B2,Bachelor,,"Fortinet, Cisco, FMC, Forti Manager, Forti Analyzer, Splunk, Ansible",Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193276,Projektový administrátor pre ČSOB (m/ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5193276?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-11-18,False,Bratislava,1 200 EUR brutto/month,English: A2,High School with Diploma,,"MS Office: Excel - intermediate skills, ServiceNow, PowerBI",Hybrid,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193269,Frontend Web Developer,MUZIKER a.s.,https://www.profesia.sk/praca/muziker/O5193269?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-12-17,False,Bratislava,1 600 EUR gross/month,,Bachelor,"SCSS - Mierne pokročilý, JavaScript - Pokročilý, HTML - Expert, CSS - Expert, jQuery - Pokročilý, Bootstrap - Mierne pokročilý",,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193267,IT Portfolio Manager,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5193267?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-12-17,False,Košice,,"English: B2, German: Proficient",Bachelor,,"Microsoft Office tools, Microsoft Azure DevOps, Service Now",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193266,Portfolio process lead,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5193266?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-12-17,False,Košice,,"English: B2, German: Advantage",Bachelor,,"Microsoft Office tools, Microsoft Azure DevOps, Service Now",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193265,ServiceNow Platform tester - Manual&Automation,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5193265?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-12-17,False,Košice,,English: B2,Bachelor,,"ServiceNow, HTML, CSS, DOM, JSON, XML, JS",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193262,ServiceNow Platform Admin,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5193262?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-12-17,False,Košice,2 200 EUR gross/month,,Bachelor,"JavaScript, JSON, XML, HTML","ServiceNow Case, FSM, Incident, Problem, Request, CSDM & CMDB, Knowledge Management applications",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193255,Špecialista/tka pre cybersecurity riešenia (Pre-sales),"O2 Slovakia, s.r.o.",https://www.profesia.sk/praca/o2-slovakia/O5193255?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-12-17,False,Bratislava,2500 EUR gross/month,English: B2,,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315266,IT System Administrator,"SNP Slovakia, s. r. o.",https://www.profesia.sk/praca/snp-slovakia/O4315266?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-12-17,False,Bratislava,1700 EUR gross/month,English: C2,,,"Microsoft Active Directory, Office365, Office, Windows (Client), Hyper-V",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193192,Systémový administrátor (Senior- m/ž),Prvá stavebná sporiteľňa a.s.,https://www.profesia.sk/praca/prva-stavebna-sporitelna/O5193192?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-11-24,False,Bratislavský kraj,2 400 EUR/mesiac,Anglický jazyk - Pokročilý (C1),Vysokoškolské I. stupňa,,"ETL a procesných nástrojov, Business IBM Infosphere for data integration, Business Automation Workflow / BPM, Správa IBM Storage riešení založených na IBM Storwize v7000 a IBM SAN Switchoch, Správa Linux serverov (znalosť AIX výhodou), Autorizačný systém na báze OIDC Connect, Práca s MariaDB a LDAP",On-site,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193187,Sieťový a bezpečnostný špecialista  (zástup za MD/RD),Prvá stavebná sporiteľňa a.s.,https://www.profesia.sk/praca/prva-stavebna-sporitelna/O5193187?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-12-17,False,Bratislava,2 300 EUR/mesiac,,Bachelor,,"SIEM nástroj, Checkpoint technológiami, DNS systémov (Bind, NS-DNS, MS DNS), prácu na NG FW (security policy, threat policy, vytvárenie a správa VPN, NAT), správa PKI, správa Linux OS (networking + security), správa Microsoft windows OS (networking + security)",On-site with home office,Full-time,2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193176,System Operation Specialist / Špecialista systémovej prevádzky,Raiffeisen Processing Centre (RPC),https://www.profesia.sk/praca/raiffeisen-processing-centre-rpc/O5193176?search_id=ea44bb6b-a78b-4072-9bf0-29a075d2fc72,2025-11-17,2025-11-18,False,Bratislava,1 700 EUR gross/month,English: B2,Bachelor,,,Home-Office,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
