job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Master,PhD
2840837,(Senior) Data Scientist (f/m/x) Forecasting,suena GmbH,https://www.profession.hu/allas/senior-data-scientist-f-m-x-forecasting-suena-gmbh-2840837?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Hamburg,80000 EUR gross/year,English: B2,,"Python, SQL","AWS, Grafana, GitLab",Hybrid,Full-time,5+ years,,
2840824,Senior Fullstack Developer (m/w/d) Digital Health,MEDIAN Unternehmensgruppe B.V. & Co. KG,https://www.profession.hu/allas/senior-fullstack-developer-m-w-d-digital-health-median-unternehmensgruppe-b-v-co-kg-2840824?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Germany,,"English: B2, German: C1",High School with Diploma,"Java, Kotlin","Azure, Git, Spring, PostgreSQL, React, Kubernetes, Helm, ArgoCD, GitOps",On-site with home office,Full-time,3-5 years,,
2840803,Senior Project Delivery Manager (m/f/d),Sybilla Technologies Sp. z o. o.,https://www.profession.hu/allas/senior-project-delivery-manager-m-f-d-sybilla-technologies-sp-z-o-o-2840803?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,6000-7000 EUR gross/month,"English: C1, German: C1",Master,,,Remote-first,Full-time,3-5 years,,
2840567,C# / .NET Fullstack fejlesztő (m/f/d),Riedel Communications Hungary Kft.,https://www.profession.hu/allas/c-net-fullstack-fejleszto-m-f-d-riedel-communications-hungary-kft-budapest-2840567?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,"English: B2, Hungarian: C1",Bachelor,"C#, .NET, ASP.NET, TypeScript, React","Microservice, Linux, Azure DevOps, Kubernetes",On-site,Full-time,3-5 years,,
2840505,Senior Backend Engineer | Golang  | 80-100% | Hybrid working model | Zurich Switzerland,SMG Swiss Marketplace Group,https://www.profession.hu/allas/senior-backend-engineer-golang-hybrid-working-model-zurich-switzerland-smg-swiss-marketplace-group-2840505?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Zurich,,English: B2,High School with Diploma,Go,"DATABASES, AWS, BACKEND, BI, NETWORK, POSTGRESQL, WINDOWS, SCRUM, Laptop Windows",Hybrid,Full-time,5+ years,,
2840059,IT Developer Adjustments and Consistency Check (f/m/d),MAN Truck & Bus Group,https://www.profession.hu/allas/it-developer-adjustments-and-consistency-check-f-m-d-man-truck-bus-group-2840059?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,,English: B2,Bachelor,"C#, .NET Core, Angular","AWS, Azure, Docker, Terraform, Datadog, CloudWatch",Hybrid,Full-time,1-3 years,,
2840037,IT Software Engineer in RPG (m/f/d),AND-E,https://www.profession.hu/allas/it-software-engineer-in-rpg-m-f-d-and-e-2840037?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Germany,,English: B2,Bachelor,"RPG III, RPG/ILE, RPG/Free","DB2, SQL DATABASE, ITIL",Home-Office,Full-time,1-3 years,,
2840022,IT Developer Shared Services (f/m/d),MAN Truck & Bus Group,https://www.profession.hu/allas/it-developer-shared-services-f-m-d-man-truck-bus-group-2840022?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,,English: B2,Bachelor,"C#, .NET Core, Angular, React, TypeScript","AWS TESTING CLOUD, C FRONTEND, DOCKER, SERVICENOW SERVICE MANAGEMENT, DataDog, CloudWatch, Grafana, Terraform",Home-Office,Full-time,1-3 years,,
2840012,Senior Vehicle AI Architect (f/m/x),BMW Group,https://www.profession.hu/allas/senior-vehicle-ai-architect-f-m-x-bmw-group-2840012?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Germany,,English: B2,High School with Diploma,"C++, Kotlin, Rust, API",Hardware Security,On-site,Full-time,5+ years,,
2840000,Application Specialist eCommerce (f/m/x) – 2-Year Fixed-Term Contract,ZEISS,https://www.profession.hu/allas/application-specialist-ecommerce-f-m-x-year-fixed-term-contract-zeiss-2840000?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Germany,,English: B2,Bachelor,,"SAP ERP, JIRA, Confluence",On-site,Short-term,1-3 years,,
2839999,Machine Learning Engineer (m/f/x),ZEISS,https://www.profession.hu/allas/machine-learning-engineer-m-f-x-zeiss-2839999?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Germany,,English: B2,Master,"Python, C++","TESTING, CLOUD, ANSIBLE, GIT, DOCKER, HARDWARE, DEVOPS, AZURE, MACHINE LEARNING, CLEAN CODE",On-site,Full-time,1-3 years,,
2839991,Test Manager (f/m/x) Sales & Service CRM,Sysmex Europe SE,https://www.profession.hu/allas/test-manager-f-m-x-sales-service-crm-sysmex-europe-se-2839991?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Hamburg,,English: B2,High School with Diploma,,"CRM, DEVOPS, TESTING, ISO, DYNAMICS, AZURE, REGRESSION TESTING",Hybrid,Full-time,1-3 years,,
2839986,IT Developer Diagnostics (f/m/d),MAN Truck & Bus Group,https://www.profession.hu/allas/it-developer-diagnostics-f-m-d-man-truck-bus-group-2839986?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,,,English: B2,Master,"JS, .net, Python",,Hybrid,Full-time,1-3 years,,
2839976,Director (f/m/d) Finance Technology & AI,BMG RIGHTS MANAGEMENT GmbH - Corporate,https://www.profession.hu/allas/director-f-m-d-finance-technology-ai-bmg-rights-management-gmbh-corporate-2839976?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,,English: B2,Master,,"ANALYTICS, SECURITY CHANGE MANAGEMENT",Remote,Full-time,3-5 years,,
2839536,Field System Engineer,Dectris AG,https://www.profession.hu/allas/field-system-engineer-dectris-ag-2839536?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Baden-Daettwil,,English: B2,Master,Python,Linux,Hybrid,Full-time,3-5 years,,
2839532,DevSecOps Engineer 80-100%,BÜCHI Labortechnik AG,https://www.profession.hu/allas/devsecops-engineer-buchi-labortechnik-ag-2839532?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Flawil,,English: Highly proficient,University degree in computer science or similar,,"SECURITY, CLOUD, AZURE, DEVOPS",Hybrid,Full-time,1-3 years,,
2839527,Senior DevSecOps Engineer in the region of Basel,Albedis AG,https://www.profession.hu/allas/senior-devsecops-engineer-in-the-region-of-basel-albedis-ag-2839527?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Basel,,English,University degree in IT discipline or equivalent technical apprenticeship,,"API, AZURE DEVOPS, MONGODB",On-site,Full-time,3-5 years,,
2839514,Senior Avaloq Developer in the region of Basel,Albedis AG,https://www.profession.hu/allas/senior-avaloq-developer-in-the-region-of-basel-albedis-ag-2839514?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Basel,,English: B2,University,,"Avaloq, SWIFT",On-site,Full-time,3-5 years,,
2825858,Intern as AI/Cloud Engineer - part time for student,Oracle Global Services Hungary Kft.,https://www.profession.hu/allas/intern-as-ai-cloud-engineer-part-time-for-student-oracle-global-services-hungary-kft-2825858?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-08,False,,,English: B2,High School with Diploma,"Python, SQL (Oracle), Bash","Terraform, Ansible, Git, OpenSearch, Grafana, Prometheus, Podman, Kubernetes, Oracle Cloud Infrastructure (IaaS, PaaS)",On-site,Half-time,0-1 years,,
2839215,Senior Applied Scientist,Diligent Governance Hungary Kft.,https://www.profession.hu/allas/senior-applied-scientist-diligent-governance-hungary-kft-2839215?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,Hungarian: Native,Bachelor,Python,"AWS, Pandas",Hybrid,Full-time,1-3 years,,
2827315,AI Engineer,IPACKCHEM Kft.,https://www.profession.hu/allas/ai-engineer-ipackchem-kft-2827315?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-10,False,Budapest,,,"Bachelor, Master","Python, SQL","Azure, GenAI, Agile",Full-time,Full-time,1-3 years,,
2839207,LN Technical Analyst,IPACKCHEM Kft.,https://www.profession.hu/allas/ln-technical-analyst-ipackchem-kft-2839207?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,,Bachelor,,"ERP, LINUX, UNIX, ORACLE DATABASE",Full-time,Full-time,1-3 years,,
2839163,Principal Consultant (f/m/d) Business Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/principal-consultant-f-m-d-business-data-strategy-advisory-data-architect-f-m-d-sap-se-2839163?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,"Walldorf, Berlin, Eschborn, Gerlingen, Hamburg, Garchingen (near Munich), Dresden, Ratingen, Hannover",,"German: C1, English: B2",Master,,"SAP Datasphere, SAP Analytics Cloud, SAP BW",Hybrid,Full-time,3-5 years,,
2839162,Development Expert (f/m/d),SAP SE,https://www.profession.hu/allas/development-expert-f-m-d-sap-se-2839162?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Garching,,English: B2,High School with Diploma,"Go, Rust, Python","CLOUD, SAP NETWORK, Linux, DOCKER, AWS, AZURE, SECURITY",Hybrid,Full-time,3-5 years,,
2839161,(Senior) Developer (f/m/d) for Sovereign Cloud Onsite / ApeiroRA / EU AI Projects,SAP SE,https://www.profession.hu/allas/senior-developer-f-m-d-for-sovereign-cloud-onsite-apeirora-eu-ai-projects-sap-se-2839161?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,,,English: B2,High School with Diploma,"Go, Python","Kubernetes, OpenStack, Ceph, Git, Helm, Prometheus, Flux, Istio",Hybrid,Full-time,3-5 years,,
2839160,Senior DevOps Engineer (f/m/d),SAP SE,https://www.profession.hu/allas/senior-devops-engineer-f-m-d-sap-se-2839160?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,,,English: B2,Master,"Go, Python, Bash","Kubernetes, Terraform, Ansible, AWS, Azure, Cloud, OpenStack, Prometheus, Grafana, Loki",Hybrid,Full-time,3-5 years,,
2839159,"(Senior) Cloud-Native Developer (f/m/d) SAP BTP Fabric, Central Cloud Services Team",SAP SE,https://www.profession.hu/allas/senior-cloud-native-developer-f-m-d-sap-btp-fabric-central-cloud-services-team-sap-se-2839159?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Israel,,English: Fluent,Bachelor,"C++, Node.JS, Java","Docker, AWS, Azure, Jenkins, Elastic Stack, Prometheus, Grafana, Dynatrace",Hybrid,Full-time,1-3 years,,
2839151,Product Manager – Agentic AI & LLMs (f/m/x),ING Deutschland,https://www.profession.hu/allas/product-manager-agentic-ai-llms-f-m-x-ing-deutschland-2839151?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Frankfurt,,English: B2,High School with Diploma,,"TESTING, ANALYTICS, API, CLOUD",Hybrid,Full-time,3-5 years,,
2839144,SAP AI Engineering Architect (f/m/d),SAP SE,https://www.profession.hu/allas/sap-ai-engineering-architect-f-m-d-sap-se-2839144?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,,,"English: B2, German: B2",Master,"Python, Java","SAP Analytics, SAP Security, SAP BTP, TensorFlow, PyTorch, JavaScript, HTML",Hybrid,Full-time,3-5 years,,
2839143,Site Reliability Engineer - Observability,N26 GmbH,https://www.profession.hu/allas/site-reliability-engineer-observability-n-gmbh-2839143?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Germany,,English: B2,Bachelor,Python,"SECURITY, PYTHON, LINUX, CLOUD, AWS, ACCESS, Prometheus, StatsD, OpenTelemetry libraries, Vector, Beats, FluentBit, OpenSearch, Grafana",On-site,Full-time,1-3 years,,
2839142,Senior Consultant (f/m/d) Business Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-f-m-d-business-data-strategy-advisory-data-architect-f-m-d-sap-se-2839142?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,,,"English: B2, German: B2",High School with Diploma,,"SAP Datasphere, SAP Analytics Cloud, SAP BW",Hybrid,Full-time,3-5 years,,
2839141,Senior Consultant (f/m/d) Business Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-f-m-d-business-data-strategy-advisory-data-architect-f-m-d-sap-se-2839141?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,,,"English: B2, German: B2",High School with Diploma,,,Hybrid,Full-time,3-5 years,,
2839137,SAP AI Engineering Architect (f/m/d),SAP SE,https://www.profession.hu/allas/sap-ai-engineering-architect-f-m-d-sap-se-2839137?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-05,False,Germany,,"English: B2, German: B2",Master,"Python, Java","SAP Analytics, SAP Security, SAP BTP, TensorFlow, PyTorch, JavaScript, HTML",Hybrid,Full-time,3-5 years,,
2839135,SAP AI Engineering Architect (f/m/d),SAP SE,https://www.profession.hu/allas/sap-ai-engineering-architect-f-m-d-sap-se-2839135?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,,,"English: B2, German: B2",Master,"Python, Java","SAP Business Technology Platform (BTP), TensorFlow, PyTorch, SAP HANA Cloud, SAP Data Intelligence, SAP Analytics Cloud, SAP Fiori",Hybrid,Full-time,3-5 years,,
2839133,Product Security Engineer,N26 GmbH,https://www.profession.hu/allas/product-security-engineer-n-gmbh-2839133?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,,,English: B2,Bachelor,Python,"SECURITY TESTING, PYTHON, CLOUD ACCESS, REST",Remote,Full-time,1-3 years,,
2839131,SAP AI Engineering Architect (f/m/d),SAP SE,https://www.profession.hu/allas/sap-ai-engineering-architect-f-m-d-sap-se-2839131?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-04,False,Hibrid,,"English: B2, German: B2",Master,"Python, Java","SAP ANALYTICS, SECURITY, CLOUD, JAVASCRIPT, HTML, @SAP. MACHINE LEARNING",Hybrid,Full-time,1-3 years,,
2839128,"Lead Solutions Engineer, Global Accounts",Shopify,https://www.profession.hu/allas/lead-solutions-engineer-global-accounts-shopify-2839128?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Germany,,"German: Native/Fluent, English: Fluent",Bachelor,,"CLOUD, EXCEL",On-site with home office,Full-time,7+ years,,
2839127,Full-Stack Security Automation Engineer,N26 GmbH,https://www.profession.hu/allas/full-stack-security-automation-engineer-n-gmbh-2839127?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,,,English: B2,Master,"Python, Java/Kotlin, React","AWS, Docker, Kubernetes, SIEM",Remote,Full-time,5+ years,,
2839124,Senior Consultant (f/m/d) Business Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-f-m-d-business-data-strategy-advisory-data-architect-f-m-d-sap-se-2839124?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,,"English: B2, German: B2",High School with Diploma,,"SAP Analytics Cloud, @SAP. CHANGE MANAGEMENT",Hybrid,Full-time,1-3 years,,
2839123,(Senior) Specialist (f/m/d) Transformation Advisory Center - Digital Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-specialist-f-m-d-transformation-advisory-center-digital-architect-f-m-d-sap-se-2839123?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Walldorf or Barcelona,,"English: B2, German: B2",Bachelor,,CLOUD SAP ERP @SAP,Hybrid,Full-time,1-3 years,,
2839118,(Senior) Gardener Core Engineer (f/m/d),SAP SE,https://www.profession.hu/allas/senior-gardener-core-engineer-f-m-d-sap-se-2839118?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Germany,,English: B2,Bachelor,Go,"Kubernetes, Linux, AWS, Azure, SAP",On-site with home office,Full-time,3-5 years,,
2839116,SAP AI Engineering Architect (f/m/d),SAP SE,https://www.profession.hu/allas/sap-ai-engineering-architect-f-m-d-sap-se-2839116?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,,,"English: B2, German: B2",Master,"Python, Java","SAP Analytics, SAP Security, SAP BTP",Hybrid,Full-time,1-3 years,,
2839115,Senior SOC Engineer,N26 GmbH,https://www.profession.hu/allas/senior-soc-engineer-n-gmbh-2839115?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,,,English: B2,Master,"Python, Bash","AWS, SIEM, Google SecOps (Chronicle), Terraform",Hybrid,Full-time,5+ years,,
2839114,SAP AI Engineering Architect (f/m/d),SAP SE,https://www.profession.hu/allas/sap-ai-engineering-architect-f-m-d-sap-se-2839114?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,"English: B2, German: B2",Master,"Python, Java","SAP Analytics, SAP Security, SAP BTP",Hybrid,Full-time,3-5 years,,
2839110,Principal BTP AI Development Consultant (f/m/d),SAP SE,https://www.profession.hu/allas/principal-btp-ai-development-consultant-f-m-d-sap-se-2839110?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Garching or Walldorf,,"English: C2, German: B1",Bachelor,"ABAP, Java, JavaScript","SAP CLOUD, @SAP. AGILE PROJECT MANAGEMENT, PMI",Hybrid,Full-time,3-5 years,,
2839109,SAP AI Engineering Architect (f/m/d),SAP SE,https://www.profession.hu/allas/sap-ai-engineering-architect-f-m-d-sap-se-2839109?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,,,"English: B2, German: B2",Master,"Python, Java","SAP Business Technology Platform (BTP), TensorFlow, PyTorch, SAP HANA Cloud, SAP Data Intelligence, SAP Analytics Cloud, SAP Fiori",Hybrid,Full-time,3-5 years,,
2839108,Data Platform Solution Architect,Adobe Systems Europe Limited,https://www.profession.hu/allas/data-platform-solution-architect-adobe-systems-europe-limited-2839108?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Germany,,English: B2,,,"ADOBE DATABASE, CMS, ANALYTICS, POWERPOINT, CLOUD",On-site,Full-time,1-3 years,,
2839105,SAP AI Engineering Architect (f/m/d),SAP SE,https://www.profession.hu/allas/sap-ai-engineering-architect-f-m-d-sap-se-2839105?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Hybrid,,"English: B2, German: B2",Master,"Python, Java","SAP Analytics, SAP Security, SAP BTP",Hybrid,Full-time,1-3 years,,
2839096,Product Security Expert (f/m/d) for the SAP BTP Multi Channel Delivery & DC Buildout team,SAP SE,https://www.profession.hu/allas/product-security-expert-f-m-d-for-the-sap-btp-multi-channel-delivery-dc-buildout-team-sap-se-2839096?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Germany,,"English: Upper Intermediate, German: Native",Bachelor,,"AWS, AZURE, TESTING, SAP",On-site with home office,Full-time,1-3 years,,
2839095,SAP AI Engineering Architect (f/m/d),SAP SE,https://www.profession.hu/allas/sap-ai-engineering-architect-f-m-d-sap-se-2839095?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-16,False,Germany,,"English: B2, German: B2",Master,"Python, Java","SAP Analytics, SAP Security, SAP BTP, TensorFlow, PyTorch, JavaScript, HTML",Hybrid,Full-time,3-5 years,,
2839094,Senior Consultant (f/m/d) Business Data Strategy & Advisory - Data Architect (f/m/d),SAP SE,https://www.profession.hu/allas/senior-consultant-f-m-d-business-data-strategy-advisory-data-architect-f-m-d-sap-se-2839094?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,,,"English: B2, German: B2",High School with Diploma,,"SAP Datasphere, SAP Analytics Cloud, SAP BW",Hybrid,Full-time,3-5 years,,
