job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,"Bachelor of Science in Informatics or related field with IT focus, or equivalent experience in IT analysis and design with at least two years of practical experience in the IT sector or IT analysis and design fields. Maturita with 2-year experience in IT analysis is also acceptable but not preferred over a Bachelor's degree.",Bachelor,Master,PhD,"Bachelor of Science in Information Technology or similar field with focus on IT technologies, practical experience in managing and maintaining information, security and communication technologies in an industrial environment (software and hardware), good knowledge of MS Windows - installation, configuration, management, good knowledge of MS Office, knowledge in the area of LAN, WLAN, communicative knowledge of German or English language, knowledge of legislation in the field of GDPR is an advantage, independent, responsible, thorough and committed type of person.",Bachelor of Science in IT or related field (preferred but not required for internship/stage position) or equivalent combination of education and experience in IT field. Students graduating soon are encouraged to apply as well.,"University education (Bachelor's degree) or higher is preferred but not required for this role as per the job description mentioning 'suitable' candidates having secondary education only, so it's marked as null if no higher education is explicitly mentioned: null","Bachelor or Higher (preferred, but not required for junior position) in technical, automation or electrical engineering fields. Students are welcome to apply too.","Bachelor of Science in Electrical Engineering, IT, Technical / Economics/Marketing","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa) in Electrotechnické, IT, technical/Economics/marketing fields preferred but not required for consideration of the position as Business Analyst at SmartFish s.r.o., Košice, Slovakia with expected salary of 2500 EUR gross/month and possibility of occasional home office work. The position offers full-time employment or freelance basis with immediate start date and final salary depending on individual skills and seniority level. The role involves data analysis and transformation into clear recommendations for sales, marketing, and customer support, evaluation of existing business systems, identification of weaknesses and improvement proposals, exploration and proposal of new trade methods and channels including onboarding processes, documentation of business processes, system architecture and data standards, proposal and implementation of digital transformation solutions, preparation of analyses, benchmark studies and market research for development and strategy areas, participation in projects with social impact and facilitation of workshops or training. The ideal candidate should have advanced knowledge of CRM (Customer Relationship Management), intermediate to advanced knowledge of Commercial Analytics, intermediate knowledge of Digital Marketing and Business Process Optimization, and at least 3 years of experience in the field with strong analytical thinking skills and business analysis experience preferred. The company offers work with innovative technological tools that change businesses for better, collaboration on projects with positive impact on Slovakia, shared bonus system (pool), flexible working hours, music rehearsal room (in preparation) and expected end date of selection process on 13.2.2026. The position is open to applicants with intermediate advanced English language skills (B2 level). The company SmartFish s.r.o. focuses on supporting projects with positive social impact, especially in education, creative industries, culture, sports, digitalization and employment support. It provides consulting services, connects entrepreneurs with potential partners and offers financing for sustainable business initiatives. Among its services are Networking Hub for connecting with future partners, advisory services for optimization and growth of businesses and provision of micro-loans for start-ups and small businesses. The company also specializes in implementation, administration and optimization of CRM solutions with focus on Salesforce and Raynet platforms, offering comprehensive services from needs analysis to user training to help companies effectively manage customer relationships and automate business processes. The contact person is Valér Dunda, reachable at poslat@zivotopis.sk. Please apply by sending your CV or share the job offer on social media.",Bachelor of Science in Technical/Electrotechnics/Automatization/Informatics (I. or II. degree level required)),University student,University education (not specified),"Bachelor of Science in Technical Studies - Electrotechnics, Automation, Informatics or similar field of study (I. and II. degree) or equivalent professional experience and skills in the relevant field of study for the position offered.","Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's Degree, PhD, etc.",Bachelor's degree,"Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's degree, PhD degree program etc.","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa)"
5206734,Business architekt v ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206734?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-04,False,Bratislava,3000 EUR gross/month,English: B2,High School with Diploma,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206733,Business architekt & Local Operational Risk Manager (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206733?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-04,False,Bratislava,2500 EUR gross/month,English: B2-C1,,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
4784194,"Networking Engineer L2/L3 (LAN/WAN, SDN)",Pro HR,https://www.profesia.sk/praca/pro-hr/O4784194?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-16,False,Bratislava,3200 EUR gross/month,English: B2,Master,,"Ansible, Puppet, Chef",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206722,Database Engineer Specialist – MS SQL Server,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5206722?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-13,False,,1300 EUR gross/month,English: Upper Intermediate (B2),,,"PuTTY, monitoring dashboards, automation tools",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206716,Release Engineer (m/w/d),Scheidt & Bachmann Slovensko s.r.o.,https://www.profesia.sk/praca/scheidt-bachmann-slovensko/O5206716?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-25,False,Žilina,2300 EUR gross/month,English: Unknown,,,"Linux, Windows, Putty, Jira, VMware, VNC, SQL Developer, WinSCP, Beyond Compare, Acronis True Image",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206688,Junior DevSecOps Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5206688?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-21,False,Bratislava,1800 EUR gross/month,English: B2,"Secondary with school-leaving examination, University education (Bachelor's degree)","Java, Golang, Python","Microsoft SQL databases, PowerShell",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5206682,Java Developer,"Accenture, s.r.o.",https://www.profesia.sk/praca/accenture/O5206682?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-02-12,False,,2000-3000 EUR gross/month,English: B2,Bachelor's or Master's degree in IT or related fields,"Java, Spring Boot",Git,Remote work,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5197783,Join Our Team as a Warehouse Management System Superuser (Maternity Leave Cover),DHL Group,https://www.profesia.sk/praca/dhl-group/O5197783?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-06,False,Nitra,1500 EUR gross/month,"English: B1, Slovak: C2",Secondary with school-leaving examination,,"WMS (preferably Blue Yonder), SQL",On-site,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5206638,IT Application Management Professional,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5206638?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-02-03,False,Košice,2500 EUR gross/month,"English: B2, German: B1",Bachelor or master’s degree in computer science/engineering and/or Business Management,,,Hybrid,Full-time,2-5 years,,,,,,,,,,,,,,,,,,
5206636,IT Application Management Professional,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5206636?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-02-03,False,Žilina,2500 EUR gross/month,"English: B2, German: B1",Bachelor or master’s degree in computer science/engineering and/or Business Management,,,Hybrid,Full-time,2-5 years,,,,,,,,,,,,,,,,,,
5206634,Manual IT Tester,Moxymind s. r. o.,https://www.profesia.sk/praca/moxymind/O5206634?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-16,False,Bratislava,2000 EUR gross/month,English: Conversational,"Bachelor, Master",,Jira,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206619,Správca informačného systému,MSM LAND SYSTEMS s.r.o.,https://www.profesia.sk/praca/msm-land-systems/O5206619?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-16,False,Trenčín,2000 EUR gross/month,English: B1,High School with Diploma,,"Microsoft Office 365, Microsoft Windows",,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5069025,Software Engineer AI - ARIS,"Software AG Development Center Slovakia, s.r.o.",https://www.profesia.sk/praca/software-ag-development-center-slovakia/O5069025?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-03-25,True,Košice,From 2800 EUR gross/month depending on skills and experience,English: B2,Bachelor,"Java, React",GitHub,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206604,QA Automation Engineer,Moxymind s. r. o.,https://www.profesia.sk/praca/moxymind/O5206604?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-16,False,Košice,From 2600 EUR gross/month,English: Unknown,"Bachelor, Master",Python,"Selenium, Robot Framework, PyTest, Playwright, Postman, WireMock",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206594,Hľadáme Teamleadra pre agilné ICT tímy – digitálne kanály (m/ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206594?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-16,False,Bratislava,3 500 EUR gross/month,Slovak: Native,Master,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5206585,IT Application Management Professional,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5206585?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-01-16,False,Bratislava,2500 EUR gross/month,"English: B2, German: B1",Master,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206584,Access Developer,Enitech s. r. o.,https://www.profesia.sk/praca/enitech/O5206584?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-01-16,False,Linz,50 - 60 EUR/hour,English: B2,"Bachelor, Master",VBA,"Microsoft Access, SQL, ODBC, REST, Power BI",Hybrid,Full-time,,,,,,,,,,,,,,,,,,,
5205009,Django Developer (medior–senior),Erudo,https://www.profesia.sk/praca/erudo/O5205009?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-01-16,False,Bratislava,,English: B2,High School with Diploma,"Python, Django","GitHub, Docker, Celery, Wagtail CMS, HTMX, vanilla JavaScript",Home-Office,Short-term,3-5 years,,,,,,,,,,,,,,,,,,
5206573,Analytik procesov pre ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206573?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-01-14,False,Bratislava,1450 EUR gross/month,Slovak: Native,High School with Diploma,,,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5206561,IT Test Analyst ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206561?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-01-16,False,Bratislava,2000 EUR gross/month,Slovak: Native,High School with Diploma,,"JIRA, SOAP UI, Selenium, JMeter",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5206560,Business analytik pre digitálne kanály (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206560?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2025-12-17,False,Bratislava,2300 EUR gross/month,English: B2,,,"Jira, Confluence, Enterprise Studio",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5206558,ČSOB Test Manager (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206558?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-01-16,False,Bratislava,2500 EUR gross/month,English: B2,,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206553,IT Administrátor,Golde Lozorno spol. s r. o.,https://www.profesia.sk/praca/golde-lozorno/O5206553?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-01-16,False,Lozorno,2300 EUR gross/month,English: B2,High School with Diploma,,"Microsoft Excel, Microsoft PowerPoint",Hybrid (5 days/month),Full-time,3-5 years,,False,,,,,,,,,,,,,,,,
5206552,Analytik plánovania a kontrolingu v ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206552?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2025-12-17,False,Bratislava,1600 EUR gross/month,Slovak: Native,Master,,"MS Excel (advanced), MS Access, SQL, Power BI",On-site with home office,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5200265,PHP programátor (aj junior),WAI s.r.o,https://www.profesia.sk/praca/wai/O5200265?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2025-12-17,False,,7 EUR/hod,English: A2,"High School with Diploma, Bachelor","PHP, SQL, HTML, CSS, JavaScript",,Home-Office,Short-term,0-1 years,,,,,,,,,,,,,,,,,,
5206496,Konštruktér na návrh elektronických zariadení,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5206496?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-02-03,False,Bratislava,1800 EUR gross/month,English: B1,Master,,AutoCAD/CAM,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206451,Android developer,"Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5206451?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-01-06,False,Bratislava,3000 EUR gross/month,English: B1,"High School with Diploma, Master","Java, Kotlin","Android SDK, REST and JSON, push notifications, third-party libraries and APIs",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206450,Špecialista pre riadenie lokálnych operačných rizík - LORM pre ČSOB Poisťovňu (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206450?search_id=2afef72f-6091-4f59-ae96-9877eb87ab9e,2025-12-17,2026-01-14,False,Bratislava,2200 EUR gross/month,English: B2,,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5200529,Frontend Developer (Angular or Modern Framework),Woosah Athletics & Performance a. s.,https://www.profesia.sk/praca/woosah-athletics-performance/O5200529?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2025-12-17,False,,2500 EUR gross/month,English: B2,"Bachelor, Master, PhD","Angular, Modern Framework",REST APIs,Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5200580,Agile Delivery Manager,SWIDA Innovative s.r.o.,https://www.profesia.sk/praca/swida-innovative/O5200580?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2025-12-17,False,Košice,1500-1800 EUR gross/month,English: B2,High School with Diploma,,JIRA,On-site,Full-time,2 years,,,,,,,,,,,,,,,,,,
5198677,Správca IT infraštruktúry,"Towercom, a. s.",https://www.profesia.sk/praca/towercom/O5198677?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-03-25,True,Bratislava,2000 EUR gross/month,English: B2,High School with Diploma,,"VMware, Veeam Backup & Replication, Active Directory, Zabbix, Nagios",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206404,Digital Health Platform & SAMD DevOps & Mobility Senior Specialist,Takeda,https://www.profesia.sk/praca/takeda/O5206404?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-02-26,False,Bratislava,From 3850 EUR gross/month,English: C1,Bachelor's degree,"Python, Java","GitHub/GitHub Actions, Terraform, Ansible, Docker, Kubernetes/EKS/AKS, Helm, ArgoCD, AquaSec, Quay",,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5206398,Digital Health Platform & SAMD DevOps & Mobility Specialist,Takeda,https://www.profesia.sk/praca/takeda/O5206398?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-02-26,False,Bratislava,From 3083.33 EUR gross/month,English: C1,Bachelor's degree,,"Terraform, Ansible, GitHub Actions, Jenkins, Docker, Kubernetes",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206396,Digital Health Platform & SAMD System Support Analyst,Takeda,https://www.profesia.sk/praca/takeda/O5206396?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-02-03,False,Bratislava,From 2100 EUR/month,English: C1,Bachelor's degree,,"ServiceNow, Jira",,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5206363,IT Tester senior,Offer experts s. r. o.,https://www.profesia.sk/praca/offer-experts/O5206363?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-01-16,False,Bratislava,2500 EUR gross/month,English: B1,High School with Diploma,,"Cypress, Playwright, TypeScript, GitLab CI, Jenkins",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5196755,Backend Developer / Data Analyst (Hybrid Role),TechPath Advisors,https://www.profesia.sk/praca/techpath-advisors/O5196755?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-02-07,False,,25 EUR/hour,English: B2,"Bachelor, Master, PhD","C#, Python","SQL Server/Azure SQL, Power BI, Microsoft Fabric, ETL tools, AI tools (ChatGPT, Copilot, Azure OpenAI)",Hybrid,Part-time,3-5 years,,,,,,,,,,,,,,,,,,
5206347,Software Analyst,UNIQA,https://www.profesia.sk/praca/uniqa/O5206347?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-01-16,False,Bratislava,2400 EUR gross/month,English: B1,High School with Diploma,,"Jira, Confluence, Kibana, Microsoft Azure, GitHub, Figma, Enterprise Architect",Home-Office,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5206331,Infrastructure Regions Specialist,"HENKEL SLOVENSKO, spol. s r.o.",https://www.profesia.sk/praca/henkel-slovensko/O5206331?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-01-25,False,Bratislava,From 2300 EUR gross/month,English: Advanced,,,"Microsoft Excel, Microsoft PowerPoint",Hybrid,Full-time,,,,,,,,,,,,,,,,,,,
5206328,PHP programátor - homeoffice,Izzy Trading s.r.o.,https://www.profesia.sk/praca/izzy-trading/O5206328?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-01-16,False,,1500-2300 EUR gross/month,Slovak: Expert (C2),"High School with Diploma, Bachelor",PHP,"Laravel, Bootstrap, SCSS, HTML 5, jQuery, Vue.js, Ubuntu Server",Home-Office,"Full-time, Part-time",0-1 years,,,,,,,,,,,,,,,,,,
5206282,Biznis analytik/analytička pre automatizáciu obchodných procesov,SPP,https://www.profesia.sk/praca/spp/O5206282?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2025-12-17,False,Bratislava,2000 - 2500 EUR gross/month,English: C1,Master,,"Microsoft Excel, Microsoft Word, Microsoft Outlook, Microsoft Windows, Microsoft Access, SQL",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206278,Lead Developer - Finance in AT/CH/DE (práca z domu),uCloudify s. r. o.,https://www.profesia.sk/praca/ucloudify/O5206278?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-01-16,False,,4000 - 5200 EUR/month,"English: C1/C2, German: C2",Master,"Python, Java, .NET","CI/CD, DevOps tools, Docker, Kubernetes",Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5206240,Senior Application/Product Support Specialist,AT&T Global Network Services Slovakia,https://www.profesia.sk/praca/at-t-global-network-services-slovakia/O5206240?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-02-24,False,Bratislava,"3,100 - 4,700 EUR gross/month",English: B2,,"JavaScript, PERL, PHP",,On-site with home office (occasionally),Full-time,3+ years,,,,,,,,,,,,,,,,,,
5206233,Špecialista IT bezpečnosti - m/ž,"VOLKSWAGEN GROUP SERVICES, s.r.o.",https://www.profesia.sk/praca/volkswagen-group-services/O5206233?search_id=c6ee109a-9ea8-4b78-9cfe-dab61864dd04,2025-12-17,2026-01-13,False,Bratislava,2000 EUR gross/month,English: B2,High School with Diploma,,,Hybrid,Full-time,2 years,,,,,,,,,,,,,,,,,,
5206221,IT Analytik,"Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5206221?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-14,False,Bratislava,2500 EUR gross/month,English: unknown,"High School with Diploma, Bachelor, Master, PhD",JavaScript,"MS Office, MS SQL, Enterprise Architect",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206202,DevOps Specialist pre oblasť Healthcare,"Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5206202?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-14,False,Bratislava,2400 EUR gross/month,Slovak: Native,High School with Diploma,,"GitLab, Jenkins, OpenShift, Prometheus, Grafana, Elasticsearch, Logstash, Filebeat, Kibana, PostgreSQL, Helm, Argo CD",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206100,Hľadáme technikov IT zariadení a počítačových sietí – Senior & Junior pozície s atraktívnym ohodnotením!,"INCO-AG, s.r.o.",https://www.profesia.sk/praca/inco-ag/O5206100?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-16,False,Prešovský kraj,,English: B1,"High School with Diploma, Bachelor",,"Windows Server, Synology, Qnap, VLAN, Mikrotik, Microsoft 365, POS systems",On-site with home office,Full-time,,,,,,,,,,,,,,,,,,,
5199818,IT Support & Junior Admin (L1/L2),VeGa solutions s.r.o.,https://www.profesia.sk/praca/vega-solutions/O5199818?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2025-12-17,False,Nové Zámky,1500 EUR gross/month,English: B2,,,,,Full-time,,,,,,,,,,,,,,,,,,,
5206154,Web & Digital Operations Specialist (WordPress / Frontend / SEO),Digitálna koalícia,https://www.profesia.sk/praca/digitalna-koalicia/O5206154?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-16,False,Bratislava,,"English: B2, Slovak: C2","High School with Diploma, Bachelor","WordPress, HTML, CSS, JavaScript, PHP","GIT, GA4, GSC, Looker Studio, Screaming Frog, Ahrefs/Semrush, Yoast, Figma",Hybrid,"Full-time, Short-term, On-demand (gig)",4+ years,,,,,,,,,,,,,,,,,,
5206141,Hľadáme Elektromechanika do Serede (m/ž),"Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5206141?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-02-16,False,Sereď,1693 - 1972 EUR gross/month,,High School with Diploma,,,On-site,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5206139,Tech lead / Fullstack developer (Senior),Digitálna koalícia,https://www.profesia.sk/praca/digitalna-koalicia/O5206139?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-16,False,Bratislava,,"English: C1, Slovak: C2","High School with Diploma, Bachelor, Master","Java, Python, React JS, TS","Git, Cloud (unspecified), CI/CD",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5206120,Fullstack / Frontend Developer (Mid/Senior),Digitálna koalícia,https://www.profesia.sk/praca/digitalna-koalicia/O5206120?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-16,False,Bratislava,18 - 43.5 EUR/hod.,"Slovenčina: C2, Angličtina: B2",Vysokoškolské II. stupňa,"React JS / TS, Java / Spring, Python / Connexion","Git, Cloudové prostredie, Docker, Helm, Kubernetes",Hybrid,"Full-time, Short-term (on dohodu)",5+ years,,,,,,,,,,,,,,,,,,
5206119,Konzultant – Servisná podpora - Fakturácia (Utility – voda),"USYS Slovakia, s. r. o.",https://www.profesia.sk/praca/usys-slovakia/O5206119?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-16,False,Banská Bystrica,1600 EUR gross/month,Slovak: C1,High School with Diploma,,Microsoft Excel,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206110,DevOps Engineer (Mid / Senior),Digitálna koalícia,https://www.profesia.sk/praca/digitalna-koalicia/O5206110?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-16,False,Bratislava,,Slovak: Native,High School with Diploma,,"Terraform, ArgoCD, Helm, GitLab, GitHub Actions, Docker, Kubernetes, Prometheus, Grafana, Loki, ELK, Jaeger, OpenTelemetry, Nginx, Firewall",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206106,Senior DevOps Engineer for Industrial AI Cloud,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5206106?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-03-25,True,Košice,2600 EUR gross/month,English: C1,Master,,"Ansible, Salt-stack, Terraform, Helm, GitHub Actions/GitLab CI/CD, Grafana, Prometheus",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5198582,"Konzultant ERP riešení - QASIDA / SPIN / Helios iNuvio / AP+ (BA, BB, ZA)","Asseco Solutions, a.s.",https://www.profesia.sk/praca/asseco-solutions/O5198582?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-16,False,Bratislava,1700 EUR gross/month,Slovak: Expert (C2),High School with Diploma,,"MS Office (Word, Excel, PowerPoint)",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5199692,WordPress Programátor/Developer,GRANDPANO s.r.o.,https://www.profesia.sk/praca/grandpano/O5199692?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2025-12-17,False,Bratislava,1500 - 2500 EUR gross/month,"Slovak: C1, English: B1",High School with Diploma,"PHP, HTML5, CSS3, JavaScript, MySQL, REST API, WordPress",Git,Hybrid,Full-time,3+ years,,,,,,,,,,,,,,,,,,
5206064,Konzultant ERP pre výrobu – pomáhaj výrobným firmám rásť efektívnejšie,"Asseco Solutions, a.s.",https://www.profesia.sk/praca/asseco-solutions/O5206064?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-01-16,False,"Bratislavský kraj, Žilinský kraj",1700 EUR gross/month,Slovak: Expert (C2),Master,,,On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206061,Data Integration Developer and Analyst,Lenovo (Slovakia) s.r.o.,https://www.profesia.sk/praca/lenovo-slovakia/O5206061?search_id=654c4e40-5e5a-4ada-97ff-5e4ee410abf8,2025-12-17,2026-02-12,False,Bratislava,From 2800 EUR/month + variable part 12% of annual earnings,English: B2,University education (Bachelor's degree),Python,"SQL, Azure Synapse, Hadoop, Apache Airflow, Azure Data Factory",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5206041,Technik/technička kvality – Správca aplikácie výrobného systému,Volvo Car Slovakia s. r. o.,https://www.profesia.sk/praca/volvo-car-slovakia/O5206041?search_id=2abca370-4524-4a42-9efa-1bb46909b535,2025-12-17,2026-01-16,False,Košice,1650 EUR gross/month,English: B2,High School with Diploma,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
