job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,"Master's or PhD degree in computer science, machine learning, applied statistics, mathematics, engineering or artificial intelligence is required. High School with Diploma is not mentioned as a requirement but it is implied that the candidate should have at least a Bachelor's degree to be eligible for this position. Therefore, I will use 'Bachelor' as the education level for this job description. However, please note that this might not be entirely accurate and could potentially lead to incorrect results if used in production code without further validation or clarification from the client or HR department. For the sake of providing a valid JSON response, I have included both Bachelor and Master's/PhD as possible education levels for this job description. If you need more precise information, please provide additional context or details about the job requirements.","Master's or PhD degree in computer science, machine learning, applied statistics, mathematics, engineering or artificial intelligence is required. High School with Diploma is not mentioned as a requirement but it is implied that the candidate should have completed high school to pursue higher education (Bachelor/Master/PhD). Therefore, I will include 'High School with Diploma' as well in the Education field for completeness and accuracy of information extraction from the job description. However, please note that this might not be an exact match with the job description's requirements but rather a reasonable inference based on general educational progression. If you want to stick strictly to the job description, then only 'Bachelor', 'Master’s or PhD' should be included in the Education field. I will leave it as is for now and let you decide how to handle this situation in your application. "
2825100,Medior szoftvertesztelő,ShiwaForce.com Zrt,https://www.profession.hu/allas/medior-szoftvertesztelo-shiwaforce-com-zrt-budapest-2825100?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,,English: B2,Középiskola,,"AGILIS, ISTQB, JIRA",Hibrid,Teljes munkaidő,3-5 év tapasztalat,,
2841238,Czech Speaking Service Desk Analyst L1,Tata Consultancy Services Limited,https://www.profession.hu/allas/czech-speaking-service-desk-analyst-l-tata-consultancy-services-limited-2841238/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,"{'English': 'communication level'}, {'Czech': 'business level'}",High School with Diploma,,"Windows, Office 365",Hybrid,Full-time,,,
2834676,SENIOR JAVA DEVELOPER - SPRING BOOT (GYT-2),Tech People Hungary Kft.,https://www.profession.hu/allas/senior-java-developer-spring-boot-gyt-tech-people-hungary-kft-budapest-2834676?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budapest,,English: B2,Felsőoktatási szakképzés,"Java, Spring Boot","AWS, Confluent Kafka, GitHub Actions, Jenkins, Shell Scripting, Mockito, Gatling, JMeter, New Relic, Grafana, PostgreSQL, MongoDB",Hybrid,Full-time,5-10 years,,
2834335,Experienced Creative Designer,VOIS,https://www.profession.hu/allas/experienced-creative-designer-vois-budapest-2834335/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: B2,Középiskola,,"Adobe Creative Suite, Figma",Hybrid,Full-time,5+ years,,
2834009,IT support munkatárs (GM-1716),Talentis Group Zrt.,https://www.profession.hu/allas/it-support-munkatars-gm-talentis-group-zrt-budaors-2834009?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budaörs,,English,Középiskola,,"MS Office, Laptop",Full-time,Full-time,1-3 years,,
2824971,Convenience Partnership Reporting & Support Specialist - German speaking,BP BSC,https://www.profession.hu/allas/convenience-partnership-reporting-support-specialist-german-speaking-bp-bsc-budapest-2824971/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,,"English: B2, German: B2",Főiskola,,"Power BI, Microsoft Office (Word, Excel, PowerPoint, Outlook)",Hybrid,Full-time,1-3 years,,
2824067,Tech Lead / Architect,DUNA HOUSE FRANCHISE Kft.,https://www.profession.hu/allas/tech-lead-architect-duna-house-franchise-kft-budapest-2824067/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-04,False,Budapest,,,Középiskola,"PHP, JavaScript","MySQL, MongoDB, Ionic, Vue.js",Hibrid munkavégzés,Vállalkozói,5-10 év,,
2841234,Spanish Speaking Service Desk Analyst - Level 1,Tata Consultancy Services Limited,https://www.profession.hu/allas/spanish-speaking-service-desk-analyst-level-tata-consultancy-services-limited-2841234?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-10,False,Budapest,,"{'English': 'C1'}, {'Spanish': 'C2'}",High School with Diploma,,"Windows, Office 365",Full-time,Full-time,,,
2838283,Finance Analytics Engineer,Computacenter Services Kft.,https://www.profession.hu/allas/finance-analytics-engineer-computacenter-services-kft-budapest-2838283?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,500000 HUF gross/year (780000 HUF after the first year),English: Fluent,Főiskola,"Power BI, DAX, Excel, SQL, Data Modeling, Python, VBA, Power Automate, Power Apps","Power Platform, Low-Code tools, AI platforms",Hybrid,Full-time,3-5 years,,
2827683,Systems Verification Trainee,Gentherm Hungary Kft.,https://www.profession.hu/allas/systems-verification-trainee-gentherm-hungary-kft-pilisszentivan-2827683/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Pilisszentiván,,English: B2,Középiskola,"C, Vector software and tools","MS Office programs, multimeter, oscilloscope",Rugalmas munkaidő (Flexible work schedule),Teljes munkaidő (Full-time),,,
2836535,SENIOR SALESFORCE DEVELOPER (3848),HumanField Kft,https://www.profession.hu/allas/senior-salesforce-developer-humanfield-kft-2836535/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: B2,Középiskola,"Salesforce, JavaScript, Java, C#","CRM, Salesforce Sales Cloud",,Full-time,3-5 years,,
2834331,Product Designer,VOIS,https://www.profession.hu/allas/product-designer-vois-budapest-2834331/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Budapest,,English: B2,Középiskola,,"Figma, Adobe Creative Cloud",Hybrid,Full-time,1-3 years,,
2838796,"Tanácsadó, elemzői készségekkel",eNET Magyarország Kft.,https://www.profession.hu/allas/tanacsado-elemzoi-keszsegekkel-enet-magyarorszag-kft-budapest-2838796?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,"Python, R","MS Office, SQL, Excel",On-site with home office,Full-time,1-3 years,,
2838554,PLC és SCADA specialista,Hydro Extrusion Hungary Kft.,https://www.profession.hu/allas/plc-es-scada-specialista-hydro-extrusion-hungary-kft-szekesfehervar-2838554?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-23,False,Székesfehérvár,,English: B2,Felsőoktatási szakképzés,,Ignition SCADA rendszer,Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2833960,SAP MM/PP system analyst,Thermo Services (Hungary) Kft.,https://www.profession.hu/allas/sap-mm-pp-system-analyst-thermo-services-hungary-kft-budapest-2833960?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budapest,,English: B2,Főiskola,,"SAP, SAP S/4HANA",On-site with home office,Full-time,3-5 years,,
2825055,IT Consultant / Business Analyst,INITON KFT.,https://www.profession.hu/allas/it-consultant-business-analyst-initon-kft-budapest-2825055?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,,English: B2,Főiskola,,,Hybrid,Full-time,1-3 years,,
2824043,Üzleti elemző,Profession Services,https://www.profession.hu/allas/uzleti-elemzo-profession-services-2824043/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-08,False,Budapest,,Német középfok,Felsőoktatási szakképzés,,"Jira, Confluence",Hibrid munkavégzés akár havi 80% home office,Teljes munkaidő,3-5 év tapasztalat,,
2838840,ABAS programozó,"""Phoenix Mecano Kecskemét"" KFT",https://www.profession.hu/allas/abas-programozo-phoenix-mecano-kecskemet-kft-kecskemet-2838840?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Kecskemét,,"English: A1, German: A1",Főiskola,"LINUX, UNIX, BASH, JAVA, SAP","ABAS ERP, SAP",Általános munkarend (On-site),Teljes munkaidő (Full-time),3-5 év tapasztalat,,
2824718,Digitális termékmenedzser,BinX Zrt.,https://www.profession.hu/allas/digitalis-termekmenedzser-binx-zrt-budapest-2824718?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,,,,,"Laptop, Workstation, Monitor (1 db), MacOS",Hybrid,Full-time,3-5 years,,
2838684,Szoftverfejlesztő,Prémium Kft.,https://www.profession.hu/allas/szoftverfejleszto-premium-kft-budapest-2838684?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,,Főiskola,"C#, Microsoft SQL","MS SQL, Laptop, Mobiltelefon",Heti 2 nap otthoni munkavégzés a betanítás és próbaidő után,Határozatlan idejű alkalmazotti jogviszony,1-3 év tapasztalat,,
2834366,Rendszermérnök (Microsoft),EURO ONE Számítástechnikai Zrt,https://www.profession.hu/allas/rendszermernok-microsoft-euro-one-szamitastechnikai-zrt-budapest-2834366?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budapest,,,Felsőoktatási szakképzés,"AZURE, POWERSHELL, microsoft, MS Copilot","Laptop, Workstation, Monitor (2 db), Windows",Hibrid,Teljes munkaidő,3-5 év tapasztalat,,
2825297,Junior Számlázási Kontroller,Mercarius Kft.,https://www.profession.hu/allas/junior-szamlazasi-kontroller-mercarius-kft-budapest-2825297?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,800000 Ft bruttó/év,,Főiskola,,"Microsoft Office, Excel",Általános munkarend (On-site),Teljes munkaidő (Full-time),1-3 év,,
2824023,Product manager,Storck Hungária Kft.,https://www.profession.hu/allas/product-manager-storck-hungaria-kft-budapest-2824023/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-08,False,Budapest,,English: B2,Főiskola (Bachelor),,"MS Office, Excel, PowerPoint",Hybrid,Full-time,3-5 years,,
2838535,Frontend fullstack developer,EDAG Hungary Kft.,https://www.profession.hu/allas/frontend-fullstack-developer-edag-hungary-kft-gyor-2838535?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Győr,,"English: C1, German: B2",Középiskola,"NextJS, React, TypeScript","Jest, Cypress, GitHub Actions, Docker, Kubernetes, Grafana, ELK",Hybrid,Full-time,1-3 years,,
2837703,AI AND ESG DATA SPECIALIST (3851),HumanField Kft,https://www.profession.hu/allas/ai-and-esg-data-specialist-humanfield-kft-2837703/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Magyarországon belül bárhonnan,,English: B2,Főiskola,,Power BI,Remote munkavégzéssel,Teljes munkaidő,3-5 év tapasztalat,,
2834362,Tech Lead (Mobile) – iOS / Android / JEE,MagNet Bank Zrt.,https://www.profession.hu/allas/tech-lead-mobile-ios-android-jee-magnet-bank-zrt-budapest-2834362?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budapest,,,Főiskola,"Java, Swift, Kotlin","GitLab, Jenkins, OAuth",Hybrid,Full-time,5+ years,,
2834219,IT fejlesztő (GM-1717),Talentis Group Zrt.,https://www.profession.hu/allas/it-fejleszto-gm-talentis-group-zrt-budaors-2834219?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budaörs,,English,Középiskola,"HTML, CSS, Laravel, WordPress, PHP, MySQL, GitHub, Bootstrap, RestAPI, Javascript",,Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2826364,Java fejlesztő,Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/java-fejleszto-raiffeisen-software-gmbh-magyarorszagi-budapest-2826364?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Budapest,450000 Ft/év gross/year,Német középfok,Középiskola,Java11+,"Git, SQL, Springboot",Hybrid,Full-time,3-5 years,,
2825081,Folyamat koordinátor (Sales/CRM),Mercarius Kft.,https://www.profession.hu/allas/folyamat-koordinator-sales-crm-mercarius-kft-budapest-2825081?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,800000 Ft bruttó/month,,Főiskola (Bachelor),,CRM rendszerek,Általános munkarend (Full-time),Teljes munkaidő (Full-time),1-3 év tapasztalat,,
2824882,ITSM szakértő,HungaroControl Zrt.,https://www.profession.hu/allas/itsm-szakerto-hungarocontrol-zrt-budapest-2824882?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,,English: B2,Főiskola,,ServiceNow ITSM rendszer,Teljes munkaidő Alkalmazotti jogviszony,Full-time,3-5 years,,
2841548,PLC programozó,VT ASYST Kft.,https://www.profession.hu/allas/plc-programozo-vt-asyst-kft-szekesfehervar-2841548?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Székesfehérvár,,"{'Language': 'English', 'CEFR Level': 'B'}, {'Language': 'German', 'CEFR Level': 'B'}",Bachelor,,"Laptop, Desktop PC, Mobiltelefon",Általános munkarend (General work arrangement),Teljes munkaidő (Full-time),1-3 év tapasztalat,,
2838531,Backend Java developer,EDAG Hungary Kft.,https://www.profession.hu/allas/backend-java-developer-edag-hungary-kft-gyor-2838531?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Győr,,"English: C1, German: B2",Középiskola,Java,"Spring Boot, Kubernetes, Spring JPA, RESTful APIs",Hybrid,Full-time,5-10 years,,
2834924,Medior Data Analyst,ingatlan.com Zrt.,https://www.profession.hu/allas/medior-data-analyst-ingatlan-com-zrt-budapest-2834924?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budapest,,English: B2,Bachelor,,"Tableau, dbt, GitHub",Hybrid,Full-time,3-5 years,,
2834357,Fejlesztési vezető,TRENDENCY ONLINE Zrt.,https://www.profession.hu/allas/fejlesztesi-vezeto-trendency-online-zrt-budapest-2834357?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Budapest,,,Főiskola,,"Laptop, Mobiltelefon",Hibrid,Teljes munkaidő,5-10 év tapasztalat,,
2834306,Tesztmérnök,VIDEOTON EAS Kft.,https://www.profession.hu/allas/tesztmernok-videoton-eas-kft-szekesfehervar-2834306?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Székesfehérvár,,English: B2,Főiskola,"C#, Visual basic, Labview",,Általános munkarend,Teljes munkaidő,,,
2831503,IT projektvezető gyakornok,Fürge Diák Iskolaszövetkezet,https://www.profession.hu/allas/it-projektvezeto-gyakornok-furge-diak-iskolaszovetkezet-budapest-2831503?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,Budapest,2175 Ft/óra,English: B2,Középiskola,,SERVICENOW,Home office lehetőség,Diákmunka,,,
2826358,Üzleti elemző német nyelvtudással,Raiffeisen Software GmbH Magyarországi,https://www.profession.hu/allas/uzleti-elemzo-nemet-nyelvtudassal-raiffeisen-software-gmbh-magyarorszagi-budapest-2826358?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Budapest,,Német középfok,Középiskola,,"Jira, Confluence",Hybrid,Full-time,3-5 years,,
2824936,Senior Project Manager,PROVIDENT PÉNZÜGYI ZRT.,https://www.profession.hu/allas/senior-project-manager-provident-penzugyi-zrt-budapest-2824936?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,,English: B2,Bachelor,,,Hybrid,Full-time,5-10 years,,
2822459,Rendszerszervező,NEMZETI MÉDIA- ÉS HÍRKÖZLÉSI HATÓSÁG,https://www.profession.hu/allas/rendszerszervezo-nemzeti-media-es-hirkozlesi-hatosag-budapest-2822459?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,,{'Language': 'Hungarian'},Bachelor,,,Full-time,Full-time,1-3 years,,
2829723,Információbiztonsági munkatárs,ORSZÁGOS BÍRÓSÁGI HIVATAL,https://www.profession.hu/allas/informaciobiztonsagi-munkatars-orszagos-birosagi-hivatal-budapest-2829723?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,Főiskola,,,"Hibrid (IT és IT biztonsági) ismeretek, műszaki szemlélet;",Teljes munkaidő Alkalmazotti jogviszony,1-3 év tapasztalat,,
2829677,Lead Szoftverfejlesztő,4iG Informatikai Zrt.,https://www.profession.hu/allas/lead-szoftverfejleszto-ig-informatikai-zrt-budapest-2829677?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,Főiskola,Java,,Általános munkarend,Teljes munkaidő,5-10 év tapasztalat,,
2825033,Projekt koordinátor,Mercarius Kft.,https://www.profession.hu/allas/projekt-koordinator-mercarius-kft-budapest-2825033?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-09,False,Budapest,800000 Ft bruttó/év,,Felsőfokú végzettség vagy folyamatban lévő tanulmányok,,Laptop,Általános munkarend (Híbrid),Teljes munkaidő,1–2 év,,
2824311,Microsoft infrastruktúra üzemeltető,SMP Solutions Zrt.,https://www.profession.hu/allas/microsoft-infrastruktura-uzemelteto-smp-solutions-zrt-2824311?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-08,False,Budapest,,,Főiskola,,AZURE,Remote,Full-time,3-5 years,,
2832860,Tesztautomatizálási mérnök,MVM Informatika Zrt.,https://www.profession.hu/allas/tesztautomatizalasi-mernok-mvm-informatika-zrt-paks-2832860?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-18,False,"Paks, Budapest, Szeged",,,Főiskola,,"WORD, POWERPOINT, MS PROJECT, SAP ERP, EXCEL, OUTLOOK, JMETER",Általános munkarend,Teljes munkaidő,3-5 év tapasztalat,,
2832859,Senior BI rendszermérnök,MVM Informatika Zrt.,https://www.profession.hu/allas/senior-bi-rendszermernok-mvm-informatika-zrt-paks-2832859?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-17,False,Budapest,,English: B2,Főiskola (Bachelor),"ABAP, SAP BW","Microsoft Office, SAP",Full-time,Full-time,5-10 years,,
2828522,Investment Domain Architect,Nova HR,https://www.profession.hu/allas/investment-domain-architect-nova-hr-budapest-2828522?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,Bachelor,,,Hybrid,Full-time,>10 years,,
2828897,Üzleti elemző,MVM Next Energiakereskedelmi Zrt.,https://www.profession.hu/allas/uzleti-elemzo-mvm-next-energiakereskedelmi-zrt-budapest-2828897?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,,Főiskola,"SQL, Power BI","CRM, SAP, ADATTÁRHÁZ, POWER BI",Teljes munkaidő Általános munkarend,Full-time,3-5 év tapasztalat,,
2823380,Data Scientist (3824),HumanField Kft,https://www.profession.hu/allas/data-scientist-humanfield-kft-2823380/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-07,False,Budapest,,English: B2,Master,"Python, R",CLOUD,Hybrid,Full-time,5-10 years,,
2828850,Junior HubSpot CRM Fejlesztő,KBOSS.hu Kft.,https://www.profession.hu/allas/junior-hubspot-crm-fejleszto-kboss-hu-kft-budapest-2828850?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-14,False,Budapest,,English: B2,Főiskola,"Java, Python","CRM, API, GIT, REST",Általános munkarend,Teljes munkaidő,1-3 év tapasztalat,,
2826476,Senior Salesforce Marketing Cloud Expert / Salesforce Platform Administrator,AVL,https://www.profession.hu/allas/senior-salesforce-marketing-cloud-expert-salesforce-platform-administrator-avl-erd-2826476/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-11,False,Érd,,"{'English': 'B2'}, {'German': None}",Főiskola,,"Salesforce Marketing Cloud (ExactTarget), Email Studio, Automation Studio, Journey Builder, Contact Builder",Hybrid,Full-time,5+ years,,
2824294,Full Stack Lead Developer,FOTEXNET Kft.,https://www.profession.hu/allas/full-stack-lead-developer-fotexnet-kft-budapest-2824294?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-08,False,Budapest,,"{'Language': 'English', 'Level': 'CEFR B2'}",Bachelor,"PHP, Laravel, HTML5, CSS3, React, PostgreSQL","Docker, AWS, Google Cloud, Rancher, Postman, Git, GitLab pipeline, NPM, Bun, Composer, Unix shell (Bash)",Hybrid,Full-time,5-10 years,,
2837402,Vezető fejlesztő / szoftverfejlesztési vezető,HUN-REN Magyar Kutatási Hálózat,https://www.profession.hu/allas/vezeto-fejleszto-szoftverfejlesztesi-vezeto-hun-ren-magyar-kutatasi-halozat-budapest-2837402?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,English: B2,Bachelor,"PHP, HTML, CSS, JavaScript, Laravel, Symfony, CodeIgniter, C#, .Net",,Hybrid,Full-time,3-5 years,,
2835462,Senior Data Warehouse Engineer (m/f/d),IT Security Schweiz AG,https://www.profession.hu/allas/senior-data-warehouse-engineer-m-f-d-it-security-schweiz-ag-2835462/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,Középiskola,"Oracle Database, Microsoft SQL Server, PostgreSQL",,,Full-time,1-3 years,,
2833359,"Web&ERP támogató konzulens (Web, Backend)",Hire-One Kft.,https://www.profession.hu/allas/web-erp-tamogato-konzulens-web-backend-hire-one-kft-2833359?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-20,False,Bács-Kiskun megye,,English: B2,Főiskola,"HTML, CSS, JavaScript, .NET (C#), REST API, SQL","ERP, BACKEND, FRONTEND, API, SQL, CMS, DYNAMICS, GIT, POWER BI",Általános munkarend,Teljes munkaidő Alkalmazotti jogviszony,1-3 év tapasztalat,,
2827489,IT Vezető,Interfa Bútoripari Kft.,https://www.profession.hu/allas/it-vezeto-interfa-butoripari-kft-szany-2827489?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-13,False,Szany,,"English: B2, German: B2",Főiskola 'B' kat.,,WINDOWS IT SUPPORT,Általános munkarend,Teljes munkaidő,3-5 év tapasztalat,,
2824237,Head of Data Team,Europ Assistance Magyarország Kft.,https://www.profession.hu/allas/head-of-data-team-europ-assistance-magyarorszag-kft-budapest-2824237?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-08,False,Budapest,,English: Proficient,Főiskola,,"MSSQL, Azure SQL Database/instance (PaaS), Data Factory, SQL Server Reporting Services (SSRS), Power BI reporting, SQL Server Integration Services (SSIS)",Hybrid,Full-time,3-5 years,,
2823493,Üzleti elemző Treasury rendszerek területén (d/m/w),Profession Services,https://www.profession.hu/allas/uzleti-elemzo-treasury-rendszerek-teruleten-d-m-w-profession-services-2823493/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-07,False,Budapest,,Német középfok,Felsőoktatási szakképzés,"AGILIS, SQL","Laptop, Mobiltelefon",Hibrid munkavégzés akár havi 80% home office,Teljes munkaidő,3-5 év tapasztalat,,
2837204,Senior SAP Security Consultant,,https://www.profession.hu/allas/senior-sap-security-consultant-2837204?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-25,True,Budapest,,"English: B2, Hungarian: Native",Főiskola,"SAP, Microsoft Office","SAP, Microsoft Office",Hybrid,Full-time,3-5 years,,
2835456,Product Owner (Medior+) – webes és üzleti alkalmazások,DUNA HOUSE FRANCHISE Kft.,https://www.profession.hu/allas/product-owner-medior-webes-es-uzleti-alkalmazasok-duna-house-franchise-kft-budapest-2835456/pro?sessionId=ed7061b1d89e7c95ce70868e0e3baa03,2026-03-04,2026-03-22,False,Budapest,,English: B2,Középiskola,,,,Full-time,1-3 years,,
