job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Python,Power BI,Azure SQL
5194712,Test inžinier pre vývoj elektronických systémov,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5194712?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2026-02-03,False,Bratislava,1900 EUR gross/month,,Bachelor,,,Home-Office,Full-time,1-3 years,,,
5194700,Premier Technical Support Specialist with Danish,Lenovo (Slovakia) s.r.o.,https://www.profesia.sk/praca/lenovo-slovakia/O5194700?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-12-17,False,Bratislava,1950 EUR gross/month,"English: C1, Dánsky jazyk - Pokročilý (C1)",stredoškolské s maturitou,,,Hybrid,Full-time,3+ years,,,
5194699,Network Security Engineer,Freshfields,https://www.profesia.sk/praca/freshfields/O5194699?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2026-01-21,False,Bratislava,2800 EUR gross/month,English: B2,Bachelor's degree,,"Cisco ISE, Catalyst Center, Panorama, Palo Alto, Zscaler, AWS, Azure, Google Cloud",Hybrid,Full-time,,,,
5194677,IT špecialista/konzultant pre skladové informačné systémy,"KUEHNE + NAGEL, s. r. o.",https://www.profesia.sk/praca/kuehne-nagel/O5194677?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-11-24,False,Senec,1900 EUR gross/month,English: B2,"Bachelor, Master",,"Microsoft Excel, Microsoft Access, SAP BusinessObjects, SQL, Visual Basic for Applications (VBA), WMS BlueYonder (former JDA)","Home-Office, On-site",Full-time,2 years,,,
5194626,IT Project Manager,Freshfields,https://www.profesia.sk/praca/freshfields/O5194626?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-12-17,False,Bratislava,3200 EUR gross/month,English: B2,University education (Bachelor's degree),,"Microsoft Project, Azure DevOps, Monday.com",Hybrid,Full-time,5+ years,,,
5174823,O365 Collaboration Engineer,Clarios,https://www.profesia.sk/praca/clarios/O5174823?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2026-03-25,True,Bratislava,3100 EUR gross/month,English: B2,"Bachelor's degree or related experience in Computer Science, Engineering or related discipline.",,"Microsoft 365, Power Platform, AppSpace, BrightSign",On-site with home office,Full-time,5+ years,,,
5194585,Treasury specialist (m/ž/x),"NN Životná poisťovňa, a.s.",https://www.profesia.sk/praca/nn-zivotna-poistovna/O5194585?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2026-02-16,False,Bratislava,2300 EUR gross/month,,"Bachelor, Master",,,Home-Office,Full-time,,,,
5194565,BackEnd Developer Java (kontrakt /home-office/5000 - 6800 €,Pro HR,https://www.profesia.sk/praca/pro-hr/O5194565?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-12-17,False,Práca z domu,5000 - 6800 EUR gross/month,"{'Language': 'Anglický jazyk', 'Level': 'C1'}","Bachelor, Master","{'Language': 'Java', 'Level': 'Pokročilý'}, {'Language': 'Spring Boot 3', 'Level': None}, {'Language': 'Spring', 'Level': None}","{'Software/Tool': 'GIT', 'Level': None}, {'Software/Tool': 'Junit', 'Level': None}, {'Software/Tool': 'Maria DB', 'Level': None}, {'Software/Tool': 'Vaadin', 'Level': None}, {'Software/Tool': 'Docker', 'Level': None}, {'Software/Tool': 'Podman', 'Level': None}, {'Software/Tool': 'Kubernetes', 'Level': None}, {'Software/Tool': 'Openshift', 'Level': None}, {'Software/Tool': 'Jenkins', 'Level': None}, {'Software/Tool': 'Ansible', 'Level': None}",Home-Office,"Full-time, Short-term",4+ years,,,
5194108,Junior IT Support Assistant,News and Media Holding a.s.,https://www.profesia.sk/praca/news-and-media-holding/O5194108?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-12-17,False,Bratislava,1100 - 1200 EUR gross/month,,High School with Diploma,,,On-site,Full-time,0-1 years,,,
5194521,SAP HCM Consultant (Mid-Level) – Time Management & Personnel Administration/Organizational Management,"Accenture, s.r.o.",https://www.profesia.sk/praca/accenture/O5194521?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-11-24,False,Remote,2000-3000 EUR gross/month,English: B2,Bachelor's or Master's degree in IT or a related field,,"SAP HCM, SAP SuccessFactors",Home-Office,Full-time,3-5 years,,,
5194517,Senior SAP PM/QM Consultant,"Accenture, s.r.o.",https://www.profesia.sk/praca/accenture/O5194517?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-11-24,False,Remote,3000 - 4600 EUR gross/month,"{'English': 'B2'}, {'German': 'B2'}",Bachelor's or Master's degree in IT or a related field,SAP,"SAP PM, SAP QM, SAP S/4HANA",Home-Office,Full-time,5+ years,,,
5194514,Senior SAP CO/MM Consultant,"Accenture, s.r.o.",https://www.profesia.sk/praca/accenture/O5194514?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-11-24,False,Remote,3000 - 4600 EUR gross/month,English: B2,Bachelor's or Master's degree in IT or a related field,,"SAP CO and MM modules, SAP S/4HANA",Home-Office,Full-time,5+ years,,,
5194506,Team Leader (Healthcare),"Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5194506?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-12-17,False,Bratislava,3000 EUR gross/month,,"Bachelor, Master, PhD",,"Enterprise Architect, UML, SQL",Hybrid,Full-time,3-5 years,,,
5194491,Junior Developer C/C++ pre iOS/Android,"Mileware, s.r.o.",https://www.profesia.sk/praca/mileware/O5194491?search_id=e91f12ef-dd48-4389-9786-3d291568044e,2025-11-24,2025-12-17,False,Bratislava,2000 EUR gross/month,English: B1,High School with Diploma,"C++, Swift, Objective-C, Java","Xcode, Android Studio",Hybrid,Full-time,0-1 years,,,
5194482,Medior Developer C/C++ pre iOS/Android,"Mileware, s.r.o.",https://www.profesia.sk/praca/mileware/O5194482?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Bratislava,3000 EUR gross/month,English: B1,High School with Diploma,"C++, iOS/Android","Xcode, Android Studio",Hybrid,Full-time,,,,
5194450,ERP dátová operatíva,UBC Composites Slovakia s.r.o.,https://www.profesia.sk/praca/ubc-composites-slovakia/O5194450?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Kostolné Kračany,1500 EUR gross/month,"{'English': 'B2'}, {'Hungarian': 'B2'}, {'Slovak': 'B2'}",High School with Diploma,Microsoft Dynamics 365 Business Central,,Home-Office,Full-time,0-1 years,,,
5194438,Scrum Master,MicroStep - HDO s.r.o.,https://www.profesia.sk/praca/microstep-hdo/O5194438?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-11-24,False,Bratislava,2300 EUR gross/month,English: B2,"Bachelor, Master",,"Jira, Confluence",Hybrid,Full-time,2-5 years,,,
5194422,Voice & Collaboration(VoIP) Engineer,Freshfields,https://www.profesia.sk/praca/freshfields/O5194422?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Bratislava,2400 EUR gross/month,English: B2,Secondary with school-leaving examination,,"Teams Enterprise Voice, Direct Routing, Zoom, WebEx, Google Meet, Logitech, Q-Sys, Crestron MTR",Hybrid,Full-time,,,,
5194420,Junior IT Support Specialist,Alfa Centauri spol. s r.o.,https://www.profesia.sk/praca/alfa-centauri/O5194420?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Bratislava,1300 EUR gross/month,"{'English': 'B1'}, {'Slovak': 'C2'}","High School with Diploma, Bachelor",,"Microsoft 365, Azure AD, ESET MSP, S2D",Hybrid,Full-time,0-1 years,,,
5194412,Fullstack Developer (Java + Angular),"GoodWill Recruitment, s.r.o.",https://www.profesia.sk/praca/goodwill-recruitment/O5194412?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Remote,2300 EUR gross/month,English: B2,University education (Bachelor's degree),"Java, Angular","Docker, Kubernetes, Camunda, Open ID Connect",Home-Office,Full-time,3-5 years,,,
5194368,Hľadáme konzultanta pre maloobchod a registračné pokladnice. Pomôžte modernizovať predajne a zjednodušiť im prácu!,"KASO TECHNOLOGIES, s. r. o.",https://www.profesia.sk/praca/kaso-technologies/O5194368?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Bratislava,1800 EUR gross/month,,High School with Diploma,,"Microsoft Windows, SQL","Full-time, Home-Office",Full-time,0-1 years,,,
5194364,Product Owner (m/ž),Hyperia s.r.o.,https://www.profesia.sk/praca/hyperia/O5194364?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Žilina,2000 EUR gross/month,English: B2,Bachelor I. stupňa,"HTML, CSS",Google Workspace,Home-Office,Full-time,2+ years,,,
5194362,Senior Power BI Engineer,Joyful Craftsmen s.r.o.,https://www.profesia.sk/praca/joyful-craftsmen/O5194362?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Prague,4000 EUR gross/month,English,University education (Bachelor's degree),,"Power BI, Databricks, Azure Data Factory, Azure Functions, Azure DevOps",Full-time with occasional home office,Full-time,5+ years,,,
5194133,IT Analytik/ Metodik pre Ekonomický IS,Slovenská technická univerzita,https://www.profesia.sk/praca/slovenska-technicka-univerzita/O5194133?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Bratislava,1600 EUR gross/month,,"Bachelor, Master",,Excel,Full-time,Full-time,1-3 years,,,
5194327,Digital Reporting Analyst with Power BI,"HENKEL SLOVENSKO, spol. s r.o.",https://www.profesia.sk/praca/henkel-slovensko/O5194327?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2026-02-12,False,Bratislava,1900 EUR gross/month,English,"University degree in International Business, Business Administration / Management, Logistics/Supply Chain, Data Science and Analytics",,"Power BI, Microsoft SQL, Azure analytics suite, Databricks interfaces",Hybrid,Full-time,2+ years,,,
5194326,IT Tester,"ELCOM, spoločnosť s ručením obmedzeným, Prešov",https://www.profesia.sk/praca/elcom-spolocnost-s-rucenim-obmedzenym-presov/O5194326?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-12-17,False,Prešov,1200 EUR gross/month,English: B1,High School with Diploma,,"Microsoft Office, Linux, Jira, GIT, Batch scripting",Hybrid,Full-time,0-1 years,,,
5194320,DevOps Inžinier pre ČSOB Poisťovňu (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5194320?search_id=4ce176ba-e737-459e-a0ff-e9e3a100584f,2025-11-24,2025-11-24,False,Bratislava,2200 EUR gross/month,English: B2,,"Docker, Argo, Kubernetes, Ansible, TCP/IP, Linux, Red Hat","GitHub, GitLab, VMware",Hybrid,Full-time,2+ years,,,
5194290,Servisný/á inžinier/ka,"MARKÍZA - SLOVAKIA, spol. s r.o.",https://www.profesia.sk/praca/markiza-slovakia/O5194290?search_id=dda46a8c-0cac-451c-9c9b-1ffb8fd5c3ca,2025-11-24,2025-11-24,False,Bratislavský kraj,2400 EUR gross/month,English: B2,Bachelor with Diploma,,,On-site,Full-time,0-1 years,,,
5194260,Junior DevOps Engineer,"Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5194260?search_id=dda46a8c-0cac-451c-9c9b-1ffb8fd5c3ca,2025-11-24,2025-12-17,False,Bratislava,2000 EUR gross/month,,"Bachelor, Master","{'name': 'Docker', 'level': None}, {'name': 'Kubernetes', 'level': None}, {'name': 'Python', 'level': None}","GitLab, Jenkins",Hybrid,Full-time,0-1 years,,,
5194259,ČSOB Koordinátor dodávky IT služieb (M/Ž) | Zástup za MR/RD,ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5194259?search_id=dda46a8c-0cac-451c-9c9b-1ffb8fd5c3ca,2025-11-24,2025-11-24,False,Bratislava,1800 EUR gross/month,English: B2,,,,Home-Office,Full-time,,,,
5194258,DevOps inžinier ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5194258?search_id=dda46a8c-0cac-451c-9c9b-1ffb8fd5c3ca,2025-11-24,2025-12-17,False,Bratislava,2500 EUR gross/month,English: B2,,"Python, Java, JavaScript","Git, Docker, Kubernetes",Hybrid,Full-time,3-5 years,,,
5194257,IT Analytik ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5194257?search_id=dda46a8c-0cac-451c-9c9b-1ffb8fd5c3ca,2025-11-24,2025-12-17,False,Bratislava,2500 EUR gross/month,English: B2,,,"SOAP, REST, SoapUI, XML, UML, CASE tools, Atlassian products (Jira, Confluence)",Hybrid,Full-time,,,,
5194252,Hľadáme Informatika na pozíciu Application Support,"Centila, s. r. o.",https://www.profesia.sk/praca/centila/O5194252?search_id=dda46a8c-0cac-451c-9c9b-1ffb8fd5c3ca,2025-11-24,2025-12-17,False,Banská Bystrica,1500 - 2200 EUR gross/month,,High School with Diploma,,"MS Office (Word, Excel, Outlook, PowerPoint)",Hybrid,Full-time,2 years,,,
5194247,Hľadám svojho “Wozniaka” alebo hľadáme CTO tech leada – programátora do stabilnej e-commerce firmy,Affiliate sieť Dognet,https://www.profesia.sk/praca/affiliate-siet-dognet/O5194247?search_id=dda46a8c-0cac-451c-9c9b-1ffb8fd5c3ca,2025-11-24,2025-12-17,False,Bratislava,4000 EUR gross/month,,High School with Diploma,"Laravel, Vue.js",,Hybrid,Full-time,15 years,,,
5194243,Projektový manažér – PRINCE2 / Itil,"MAXNETWORK, s.r.o.",https://www.profesia.sk/praca/maxnetwork/O5194243?search_id=dda46a8c-0cac-451c-9c9b-1ffb8fd5c3ca,2025-11-24,2025-12-17,False,Veľké Úľany,1800 EUR gross/month,"{'Language': 'Slovak', 'Level': 'Expert (C2)'}, {'Language': 'English', 'Level': 'Advanced (C1)'}, {'Language': 'Hungarian', 'Level': 'Intermediate (B2)'}",Bachelor,,"Jira, Odoo, Office 365, Visio/Draw.io",Full-time,Full-time,3-5 years,,,
5200781,Security Vulnerability Analyst,Freshfields,https://www.profesia.sk/praca/freshfields/O5200781?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2025-12-17,False,Bratislava,1800 EUR gross/month,English: B2,Secondary with school-leaving examination,,,Home-Office,Full-time,,,,
5200779,Cloud Engineer (GCP),Freshfields,https://www.profesia.sk/praca/freshfields/O5200779?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-02-03,False,Bratislava,2600 EUR gross/month,English: B2,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree), Postgraduate (Doctorate)",,,Hybrid,Full-time,3-5 years,,,
5200771,Environment & Release Manager,Freshfields,https://www.profesia.sk/praca/freshfields/O5200771?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-01-13,False,Bratislava,2600 EUR gross/month,English: B2,Secondary with school-leaving examination,,,Hybrid,Full-time,3-5 years,,,
5200303,Chatbot Developer (all humans) #javascript #python #go,Erste Digital GmbH,https://www.profesia.sk/praca/erste-digital-gmbh/O5200303?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2025-12-17,False,Košice,2800 EUR gross/month,English: B2,Bachelor's or Master's degree in Computer Science or a related field,"JavaScript, Python, Go",,Full-time,Full-time,1-3 years,,,
5206379,ERP Konzultant pre oblasť logistiky - Microsoft Dynamics 365 F&O,"Seyfor Slovensko, a.s.",https://www.profesia.sk/praca/seyfor-slovensko/O5206379?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-03-25,True,Bratislava,3000 EUR gross/month,"{'Slovak': 'Expert (C2)'}, {'English': 'Intermediate (B2)'}",Bachelor's degree or higher,,Microsoft Dynamics 365 F&O,Hybrid,Full-time,5+ years,,,
5206383,ERP Konzultant pre oblasť financií - Microsoft Dynamics 365 F&O,"Seyfor Slovensko, a.s.",https://www.profesia.sk/praca/seyfor-slovensko/O5206383?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-03-10,False,Bratislava,3000 EUR gross/month,"{'Language': 'Slovak', 'Level': 'Expert (C2)'}, {'Language': 'English', 'Level': 'Intermediate (B2)'}","Bachelor's degree or higher in Informatics, Economics, Finance",,Microsoft Dynamics 365 F&O,Hybrid,Full-time,5+ years,,,
5200701,Junior Sales Manager,"InterWay, a. s.",https://www.profesia.sk/praca/interway/O5200701?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2025-12-17,False,Bratislava,1500 EUR gross/month,"{'Slovak': 'Expert (C2)'}, {'English': 'Intermediate (B2)'}",High School with Diploma,,,Full-time,Full-time,,,,
5204209,UX/UI dizajnér webových aplikácií,KROS a.s.,https://www.profesia.sk/praca/kros/O5204209?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-01-16,False,Žilina,2100 EUR gross/month,"{'Language': 'English', 'Level': 'B1'}","Bachelor, Master, PhD",,Figma,Hybrid,Full-time,2 years,,,
5206817,Senior Integration Low-Code Developer,"Accenture, s.r.o.",https://www.profesia.sk/praca/accenture/O5206817?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-03-25,True,,3000 EUR gross/month,English: B2,Bachelor's or Master's degree in IT or a related field,,,Remote work,Full-time,5+ years,,,
5200687,IT správca ERP,Lamitec s r.o.,https://www.profesia.sk/praca/lamitec/O5200687?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2025-12-17,False,Bratislava,2200 EUR gross/month,English: B2,High School with Diploma,,,Home-Office,Full-time,2 years,,,
5206814,Integration Low-Code Developer,"Accenture, s.r.o.",https://www.profesia.sk/praca/accenture/O5206814?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-03-25,True,,2000 EUR gross/month,English: B2,Bachelor's or Master's degree in IT or a related field,,"MuleSoft, Pega, WSO2",Remote work,Full-time,3-5 years,,,
5206797,DevOps Engineer,"DGT factory, a. s.",https://www.profesia.sk/praca/dgt-factory/O5206797?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-03-25,True,Bratislava,2800 EUR gross/month,English: B2,Bachelor,"Linux, GIT, Ansible, SQL, Apache Kafka","CI/CD pipeline, Docker",Hybrid,Full-time,3-5 years,,,
5206794,Senior IT Tester,"O2 Slovakia, s.r.o.",https://www.profesia.sk/praca/o2-slovakia/O5206794?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-01-16,False,Bratislavský kraj,3000 EUR gross/month,English: B2,,"C#, .NET, PL/SQL, XML, Java","JIRA, Testrail, Playwright, Load Runner, Git, Jenkins, Swagger, Selenium",,Full-time,3-5 years,,,
5200648,Low Code Developer,Freshfields,https://www.profesia.sk/praca/freshfields/O5200648?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2025-12-17,False,Bratislava,2500 EUR gross/month,English: B2,University education (Bachelor's degree),,Workday,Home-Office,Full-time,3-5 years,,,
5206757,Systémový analytik / Systémová analytička,UNIQA,https://www.profesia.sk/praca/uniqa/O5206757?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-01-16,False,Bratislava,2400 EUR gross/month,,High School with Diploma,,"Jira, Confluence",Home-Office,Full-time,0-1 years,,,
5203729,Junior SAP Basis Infrastructure Consultant,"Accenture, s.r.o.",https://www.profesia.sk/praca/accenture/O5203729?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-03-11,False,Bratislava,1450 EUR gross/month,"{'English': 'B2'}, {'Slovak': 'B2'}",Bachelor's or Master's degree in IT or a related field,,"NetWeaver, S/4HANA",Hybrid,Full-time,,,,
5200583,Frontend Engineer,BTCS Slovakia s. r. o.,https://www.profesia.sk/praca/btcs-slovakia/O5200583?search_id=8a6e173f-9ec2-44e2-9d1e-e8e135ab736f,2025-12-17,2026-02-09,False,Bratislava,3000 EUR gross/month,English: B2,University education (Bachelor's degree),"React, JavaScript, TypeScript, Next.js",,Job with occasional home office,Full-time,2-3 years,,,
5206734,Business architekt v ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206734?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-04,False,Bratislava,3000 EUR gross/month,English: B2,Bachelor,,,Hybrid,Full-time,3-5 years,,,
5206733,Business architekt & Local Operational Risk Manager (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5206733?search_id=19dabcfd-97f7-4118-ac59-b3ab36174dca,2025-12-17,2026-01-04,False,Bratislava,2500 EUR gross/month,English: B2-C1,,,,Hybrid (On-site with home office),Full-time,3-5 years,,,
